,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,17.0,15.0,20.0,18.0,165.0,4.0,0.0,1.0,2.0,17.2,9.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,1,1
1,19.0,17.0,23.0,21.0,150.0,4.0,0.0,1.0,2.0,17.14,15.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,1,2
2,21.0,19.0,26.0,24.0,152.0,4.0,0.0,1.0,2.0,17.63,11.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,1,3
3,23.0,21.0,29.0,27.0,159.0,4.0,0.0,1.0,2.0,17.63,14.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,1,4
4,25.0,23.0,32.0,30.0,162.0,4.0,0.0,1.0,2.0,18.18,17.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,1,5
5,27.0,25.0,35.0,33.0,177.0,4.0,0.0,1.0,2.0,18.66,21.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,1,6
6,29.0,27.0,38.0,36.0,176.0,4.0,0.0,1.0,2.0,18.66,24.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,1,7
7,31.0,29.0,41.0,39.0,213.0,4.0,0.0,1.0,2.0,19.14,25.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,1,8
8,33.0,31.0,44.0,42.0,170.0,4.0,0.0,1.0,2.0,19.62,22.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,1,9
9,35.0,33.0,47.0,45.0,173.0,4.0,0.0,1.0,2.0,19.62,20.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,1,10
10,37.0,35.0,50.0,48.0,188.0,4.0,0.0,1.0,2.0,20.18,27.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,1,11
11,39.0,37.0,53.0,51.0,207.0,4.0,0.0,1.0,2.0,20.66,28.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,1,12
12,41.0,39.0,56.0,54.0,214.0,4.0,0.0,1.0,2.0,21.14,30.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,1,13
13,43.0,41.0,59.0,57.0,186.0,4.0,0.0,1.0,2.0,21.62,26.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,1,14
14,45.0,43.0,62.0,60.0,187.0,4.0,0.0,1.0,2.0,22.18,33.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,1,15
15,120.0,44.0,215.0,55.0,338.0,35.0,0.0,1.0,27.0,31.91,106.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,2,1
16,140.0,50.0,259.0,64.0,409.0,38.0,0.0,1.0,27.0,42.0,136.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,2,2
17,160.0,56.0,301.0,73.0,444.0,40.0,0.0,1.0,27.0,54.06,145.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,2,3
18,180.0,62.0,343.0,82.0,458.0,41.0,0.0,1.0,27.0,69.15,168.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,2,4
19,200.0,68.0,386.0,91.0,462.0,42.0,0.0,1.0,27.0,83.23,177.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,2,5
20,220.0,74.0,430.0,100.0,547.0,42.0,0.0,1.0,27.0,99.33,227.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,2,6
21,240.0,80.0,473.0,109.0,583.0,43.0,0.0,1.0,27.0,116.42,246.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,2,7
22,260.0,86.0,516.0,118.0,645.0,43.0,0.0,1.0,27.0,135.53,301.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,2,8
23,280.0,92.0,559.0,127.0,614.0,44.0,0.0,1.0,27.0,154.63,292.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,2,9
24,300.0,98.0,601.0,136.0,787.0,45.0,0.0,1.0,27.0,30.62,377.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,2,10
25,320.0,104.0,644.0,145.0,923.0,47.0,0.0,1.0,27.0,58.6,477.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,2,11
26,340.0,110.0,687.0,154.0,757.0,49.0,0.0,1.0,27.0,79.62,369.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,2,12
27,360.0,116.0,729.0,163.0,851.0,49.0,0.0,1.0,27.0,108.9,416.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,2,13
28,380.0,122.0,773.0,172.0,1012.0,51.0,0.0,1.0,27.0,135.01,508.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,2,14
29,400.0,128.0,815.0,181.0,1068.0,51.0,0.0,1.0,27.0,20.58,559.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,2,15
30,787.0,346.0,2120.0,708.0,4699.0,355.0,0.0,1.0,238.0,353.52,3432.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,3,1
31,935.0,267.0,2564.0,496.0,5528.0,392.0,0.0,1.0,250.0,221.23,4144.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,3,2
32,1083.0,131.0,2967.0,182.0,7109.0,404.0,0.0,1.0,268.0,162.15,5568.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,3,3
33,1231.0,348.0,3466.0,683.0,9552.0,436.0,0.0,1.0,286.0,351.5,7527.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,3,4
34,1379.0,402.0,3901.0,806.0,10630.0,525.0,0.0,1.0,293.0,252.75,8518.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,3,5
35,1527.0,478.0,4376.0,965.0,12626.0,508.0,0.0,1.0,308.0,561.18,10194.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,3,6
36,1675.0,191.0,4764.0,272.0,15394.0,558.0,0.0,1.0,322.0,673.61,12665.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,3,7
37,1823.0,438.0,5230.0,826.0,17912.0,600.0,0.0,1.0,342.0,277.85,14799.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,3,8
38,1971.0,471.0,5672.0,908.0,20815.0,607.0,0.0,1.0,362.0,574.95,17215.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,3,9
39,2119.0,231.0,6117.0,332.0,24330.0,650.0,0.0,1.0,371.0,612.81,20199.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,3,10
40,2267.0,245.0,6563.0,353.0,27105.0,671.0,0.0,1.0,388.0,294.32,22479.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,3,11
41,2415.0,261.0,6993.0,377.0,30334.0,694.0,0.0,1.0,400.0,533.11,25295.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,3,12
42,2563.0,795.0,7520.0,1668.0,34703.0,682.0,0.0,1.0,417.0,227.27,29143.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,3,13
43,2711.0,1040.0,7960.0,2328.0,39178.0,816.0,0.0,1.0,422.0,179.93,32649.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,3,14
44,2859.0,295.0,8346.0,424.0,45688.0,891.0,0.0,1.0,417.0,524.24,38492.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,3,15
45,4679.0,1405.0,16078.0,3218.0,261208.0,2894.0,0.0,1.0,1528.0,326.57,219758.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,4,1
46,5603.0,1582.0,19605.0,3596.0,373174.0,3373.0,0.0,1.0,1682.0,283.54,315250.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,4,2
47,6527.0,2414.0,23226.0,6054.0,515997.0,3916.0,0.0,1.0,1649.0,172.14,435111.0,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,4,3
48,,,,,,,,,,,,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,4,4
49,,,,,,,,,,,,new,experiments/results/TA_2_2/5mill_SL/1.onnx,TA,5,1
