,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,5.0,5.0,6.0,6.0,145.0,2.0,0.0,1.0,0.0,15.7,6.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,1,1
1,5.0,5.0,6.0,6.0,138.0,2.0,0.0,1.0,0.0,16.18,7.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,1,2
2,5.0,5.0,6.0,6.0,118.0,2.0,0.0,1.0,0.0,16.18,5.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,1,3
3,5.0,5.0,6.0,6.0,124.0,2.0,0.0,1.0,0.0,16.18,6.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,1,4
4,5.0,5.0,6.0,6.0,123.0,2.0,0.0,1.0,0.0,16.19,8.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,1,5
5,5.0,5.0,6.0,6.0,122.0,2.0,0.0,1.0,0.0,16.18,5.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,1,6
6,5.0,5.0,6.0,6.0,154.0,2.0,0.0,1.0,0.0,16.66,6.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,1,7
7,5.0,5.0,6.0,6.0,125.0,2.0,0.0,1.0,0.0,16.66,7.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,1,8
8,5.0,5.0,6.0,6.0,147.0,2.0,0.0,1.0,0.0,16.66,6.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,1,9
9,5.0,5.0,6.0,6.0,154.0,2.0,0.0,1.0,0.0,17.15,6.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,1,10
10,5.0,5.0,6.0,6.0,124.0,2.0,0.0,1.0,0.0,17.14,5.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,1,11
11,5.0,5.0,6.0,6.0,160.0,2.0,0.0,1.0,0.0,17.14,6.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,1,12
12,5.0,5.0,6.0,6.0,129.0,2.0,0.0,1.0,0.0,17.69,7.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,1,13
13,5.0,5.0,6.0,6.0,149.0,2.0,0.0,1.0,0.0,17.62,6.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,1,14
14,5.0,5.0,6.0,6.0,151.0,2.0,0.0,1.0,0.0,18.18,5.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,1,15
15,14.0,11.0,19.0,14.0,133.0,4.0,0.0,3.0,0.0,16.66,14.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,2,1
16,21.0,15.0,28.0,20.0,153.0,6.0,0.0,2.0,0.0,17.63,23.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,2,2
17,29.0,19.0,39.0,26.0,186.0,9.0,0.0,2.0,0.0,18.18,22.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,2,3
18,33.0,23.0,45.0,32.0,204.0,11.0,0.0,2.0,0.0,19.14,30.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,2,4
19,37.0,27.0,51.0,38.0,181.0,13.0,0.0,2.0,0.0,19.62,29.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,2,5
20,41.0,31.0,57.0,44.0,199.0,15.0,0.0,2.0,0.0,20.18,32.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,2,6
21,45.0,35.0,63.0,50.0,190.0,17.0,0.0,2.0,0.0,21.14,36.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,2,7
22,49.0,39.0,69.0,56.0,216.0,19.0,0.0,2.0,0.0,21.62,43.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,2,8
23,53.0,43.0,75.0,62.0,201.0,21.0,0.0,2.0,0.0,22.66,42.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,2,9
24,57.0,47.0,81.0,68.0,221.0,23.0,0.0,2.0,0.0,23.62,38.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,2,10
25,61.0,51.0,87.0,74.0,234.0,25.0,0.0,2.0,0.0,24.66,41.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,2,11
26,65.0,55.0,93.0,80.0,200.0,27.0,0.0,2.0,0.0,25.62,42.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,2,12
27,69.0,59.0,99.0,86.0,245.0,29.0,0.0,2.0,0.0,26.66,36.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,2,13
28,73.0,63.0,105.0,92.0,211.0,31.0,0.0,2.0,0.0,27.62,35.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,2,14
29,77.0,67.0,111.0,98.0,232.0,33.0,0.0,2.0,0.0,29.14,34.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,2,15
30,54.0,47.0,120.0,100.0,242.0,62.0,0.0,2.0,0.0,25.62,50.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,3,1
31,99.0,31.0,161.0,42.0,281.0,60.0,0.0,2.0,0.0,17.67,107.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,3,2
32,151.0,45.0,244.0,63.0,333.0,89.0,0.0,2.0,0.0,65.72,140.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,3,3
33,219.0,53.0,374.0,75.0,534.0,148.0,0.0,3.0,0.0,137.79,245.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,3,4
34,282.0,63.0,500.0,90.0,637.0,211.0,0.0,3.0,0.0,76.48,300.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,3,5
35,351.0,73.0,640.0,105.0,819.0,282.0,0.0,3.0,0.0,40.87,391.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,3,6
36,426.0,83.0,794.0,120.0,918.0,361.0,0.0,3.0,0.0,31.21,441.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,3,7
37,507.0,95.0,962.0,138.0,1251.0,448.0,0.0,3.0,0.0,82.5,583.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,3,8
38,594.0,105.0,1144.0,153.0,1489.0,543.0,0.0,3.0,0.0,160.79,690.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,3,9
39,687.0,115.0,1340.0,168.0,1772.0,646.0,0.0,3.0,0.0,107.39,780.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,3,10
40,786.0,125.0,1550.0,183.0,1980.0,757.0,0.0,3.0,0.0,88.16,931.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,3,11
41,891.0,133.0,1774.0,195.0,2606.0,876.0,0.0,3.0,0.0,86.39,1164.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,3,12
42,1002.0,143.0,2012.0,210.0,3251.0,1003.0,0.0,3.0,0.0,46.48,1480.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,3,13
43,1119.0,153.0,2264.0,225.0,3726.0,1138.0,0.0,3.0,0.0,187.78,1619.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,3,14
44,1242.0,163.0,2530.0,240.0,4346.0,1281.0,0.0,3.0,0.0,271.48,1919.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,3,15
45,227.0,191.0,651.0,496.0,522.0,415.0,0.0,2.0,0.0,153.72,151.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,4,1
46,339.0,57.0,627.0,77.0,598.0,274.0,0.0,5.0,0.0,92.48,281.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,4,2
47,1617.0,158.0,3498.0,250.0,7924.0,1854.0,0.0,22.0,0.0,341.62,4167.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,4,3
48,3377.0,214.0,7952.0,350.0,41438.0,4467.0,0.0,64.0,0.0,599.09,21864.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,4,4
49,6841.0,229.0,16547.0,350.0,194501.0,9300.0,0.0,248.0,0.0,619.74,99948.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,4,5
50,,,,,,,,,,,,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,4,6
51,995.0,637.0,3703.0,2029.0,5882.0,2664.0,0.0,2.0,0.0,149.56,887.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,5,1
52,2802.0,327.0,6467.0,544.0,27028.0,3575.0,0.0,71.0,0.0,419.8,14791.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,5,2
53,7386.0,547.0,17235.0,915.0,224491.0,9644.0,0.0,180.0,0.0,641.89,121983.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,5,3
54,,,,,,,,,,,,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,5,4
55,3965.0,2484.0,17697.0,9055.0,146997.0,13494.0,0.0,12.0,0.0,589.25,12492.0,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,6,1
56,,,,,,,,,,,,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,6,2
57,,,,,,,,,,,,new,experiments/results/BW_2_2/labels_2h/35.onnx,BW,7,1
