,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms
0,26.0,17.0,33.0,21.0,185.0,5.0,1.0,1.0,2.0,15.5,25.0,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,1,1,0.1783783783783784
1,50.0,29.0,68.0,37.0,209.0,8.0,8.0,1.0,0.0,16.48,37.0,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,1,2,0.3253588516746411
2,86.0,53.0,120.0,69.0,244.0,18.0,14.0,1.0,2.0,19.44,60.0,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,1,3,0.4918032786885246
3,171.0,77.0,269.0,102.0,332.0,32.0,55.0,1.0,5.0,21.76,95.0,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,1,4,0.8102409638554217
4,238.0,105.0,388.0,141.0,393.0,33.0,103.0,1.0,5.0,37.89,132.0,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,1,5,0.9872773536895675
5,275.0,137.0,455.0,186.0,429.0,57.0,93.0,1.0,1.0,55.05,154.0,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,1,6,1.0606060606060606
6,465.0,173.0,774.0,237.0,665.0,83.0,141.0,31.0,7.0,153.21,185.0,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,1,7,1.1639097744360902
7,752.0,205.0,1198.0,278.0,871.0,157.0,189.0,31.0,10.0,138.25,255.0,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,1,8,1.375430539609644
8,690.0,241.0,1194.0,331.0,1171.0,158.0,198.0,76.0,10.0,134.59,263.0,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,1,9,1.0196413321947053
9,782.0,297.0,1368.0,411.0,1258.0,95.0,440.0,1.0,10.0,137.53,315.0,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,1,10,1.0874403815580287
10,955.0,287.0,1681.0,384.0,1778.0,148.0,432.0,60.0,13.0,94.17,334.0,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,1,11,0.9454443194600675
11,1199.0,299.0,1997.0,408.0,2016.0,230.0,446.0,32.0,16.0,105.77,374.0,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,1,12,0.9905753968253969
12,1210.0,393.0,2130.0,543.0,2367.0,163.0,615.0,47.0,8.0,170.48,399.0,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,1,13,0.899873257287706
13,1467.0,524.0,2622.0,728.0,4419.0,290.0,592.0,98.0,15.0,93.49,486.0,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,1,14,0.593346911065852
14,2042.0,533.0,3629.0,739.0,6051.0,408.0,789.0,221.0,29.0,229.85,599.0,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,1,15,0.5997355808957198
15,162.0,75.0,248.0,132.0,323.0,41.0,2.0,1.0,29.0,26.48,116.0,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,2,1,0.7678018575851393
16,784.0,221.0,1314.0,413.0,879.0,134.0,86.0,1.0,225.0,13.69,394.0,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,2,2,1.4948805460750854
17,2466.0,460.0,4510.0,886.0,3290.0,275.0,527.0,1.0,703.0,34.49,1250.0,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,2,3,1.3708206686930091
18,5878.0,806.0,11646.0,1583.0,14387.0,483.0,1984.0,1.0,1509.0,49.7,4715.0,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,2,4,0.8094807812608605
19,13694.0,1785.0,28906.0,3519.0,88551.0,1192.0,5543.0,321.0,2840.0,271.88,24226.0,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,2,5,0.3264333547898951
20,24660.0,2444.0,56423.0,4868.0,477757.0,1025.0,15036.0,1.0,4743.0,262.33,93034.0,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,2,6,0.11809978713027752
21,,,,,,,,,,,,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,2,7,
22,987.0,355.0,2037.0,922.0,1484.0,517.0,6.0,1.0,167.0,108.68,609.0,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,3,1,1.3726415094339623
23,8142.0,1681.0,16199.0,4741.0,40698.0,2789.0,288.0,1.0,2514.0,84.68,15269.0,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,3,2,0.39802938719347386
24,,,,,,,,,,,,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,3,3,
25,6037.0,1787.0,16664.0,6620.0,42184.0,4436.0,18.0,1.0,859.0,118.31,10557.0,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,4,1,0.3950312914849232
26,,,,,,,,,,,,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,4,2,
27,,,,,,,,,,,,false,False,new,experiments/results/CM_2_2/boolean/90.onnx,CM,5,1,
