,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,6.0,6.0,8.0,8.0,121.0,2.0,0.0,1.0,0.0,16.18,5.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,1,1
1,7.0,6.0,10.0,8.0,126.0,2.0,0.0,1.0,0.0,16.18,8.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,1,2
2,8.0,6.0,12.0,8.0,128.0,2.0,0.0,1.0,0.0,16.18,9.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,1,3
3,9.0,6.0,14.0,8.0,133.0,2.0,0.0,1.0,0.0,16.68,9.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,1,4
4,10.0,6.0,16.0,8.0,138.0,2.0,0.0,1.0,0.0,16.66,11.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,1,5
5,11.0,6.0,18.0,8.0,141.0,2.0,0.0,1.0,0.0,17.14,11.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,1,6
6,12.0,6.0,20.0,8.0,166.0,2.0,0.0,1.0,0.0,17.2,16.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,1,7
7,13.0,6.0,22.0,8.0,179.0,2.0,0.0,1.0,0.0,17.62,12.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,1,8
8,14.0,6.0,24.0,8.0,175.0,2.0,0.0,1.0,0.0,17.62,20.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,1,9
9,15.0,6.0,26.0,8.0,184.0,2.0,0.0,1.0,0.0,18.18,20.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,1,10
10,16.0,6.0,28.0,8.0,194.0,2.0,0.0,1.0,0.0,18.66,24.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,1,11
11,17.0,6.0,30.0,8.0,187.0,2.0,0.0,1.0,0.0,19.14,22.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,1,12
12,18.0,6.0,32.0,8.0,208.0,2.0,0.0,1.0,0.0,19.62,25.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,1,13
13,19.0,6.0,34.0,8.0,205.0,2.0,0.0,1.0,0.0,20.18,29.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,1,14
14,20.0,6.0,36.0,8.0,187.0,2.0,0.0,1.0,0.0,20.66,25.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,1,15
15,13.0,0.0,16.0,0.0,165.0,0.0,0.0,0.0,1.0,0.0,9.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,2,1
16,37.0,27.0,63.0,45.0,184.0,12.0,0.0,1.0,8.0,19.62,31.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,2,2
17,51.0,27.0,96.0,45.0,221.0,18.0,0.0,1.0,12.0,22.66,41.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,2,3
18,67.0,27.0,133.0,45.0,258.0,24.0,0.0,1.0,13.0,27.62,45.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,2,4
19,85.0,31.0,178.0,51.0,305.0,30.0,0.0,1.0,17.0,13.94,80.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,2,5
20,105.0,27.0,231.0,45.0,342.0,35.0,0.0,1.0,22.0,24.0,86.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,2,6
21,127.0,37.0,284.0,60.0,419.0,42.0,0.0,1.0,23.0,44.06,111.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,2,7
22,151.0,35.0,356.0,57.0,613.0,55.0,0.0,1.0,29.0,66.15,194.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,2,8
23,177.0,33.0,426.0,54.0,666.0,63.0,0.0,1.0,32.0,94.23,228.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,2,9
24,205.0,47.0,500.0,75.0,842.0,70.0,0.0,1.0,35.0,139.33,299.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,2,10
25,235.0,55.0,586.0,87.0,955.0,81.0,0.0,1.0,37.0,41.26,368.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,2,11
26,267.0,31.0,682.0,51.0,1031.0,98.0,0.0,1.0,43.0,102.48,361.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,2,12
27,301.0,47.0,783.0,75.0,1170.0,115.0,0.0,1.0,44.0,49.7,449.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,2,13
28,337.0,27.0,872.0,45.0,1591.0,122.0,0.0,1.0,34.0,149.91,586.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,2,14
29,375.0,43.0,977.0,69.0,1705.0,129.0,0.0,1.0,37.0,130.32,655.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,2,15
30,7.0,0.0,6.0,0.0,136.0,0.0,0.0,0.0,1.0,0.0,8.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,3,1
31,87.0,0.0,124.0,0.0,255.0,0.0,0.0,0.0,29.0,0.0,56.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,3,2
32,327.0,135.0,655.0,255.0,710.0,150.0,0.0,1.0,149.0,147.96,227.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,3,3
33,513.0,153.0,1107.0,281.0,1178.0,238.0,0.0,1.0,232.0,132.35,496.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,3,4
34,753.0,160.0,1752.0,301.0,2400.0,405.0,0.0,1.0,332.0,196.59,1143.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,3,5
35,1053.0,149.0,2606.0,276.0,4194.0,618.0,0.0,1.0,446.0,303.48,2286.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,3,6
36,1419.0,209.0,3505.0,395.0,7014.0,695.0,0.0,1.0,513.0,185.38,4172.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,3,7
37,1857.0,222.0,5089.0,409.0,14533.0,1225.0,0.0,1.0,720.0,508.75,8595.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,3,8
38,2373.0,159.0,6770.0,289.0,25335.0,1551.0,0.0,1.0,885.0,348.92,15231.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,3,9
39,2973.0,243.0,8794.0,452.0,44646.0,2086.0,0.0,1.0,1067.0,208.83,27803.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,3,10
40,3663.0,320.0,11284.0,544.0,78021.0,2779.0,0.0,1.0,1242.0,189.27,47730.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,3,11
41,4449.0,271.0,14066.0,466.0,131050.0,3559.0,0.0,1.0,1462.0,302.49,80703.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,3,12
42,5337.0,422.0,17278.0,751.0,212894.0,4356.0,0.0,1.0,1690.0,298.98,132543.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,3,13
43,6333.0,318.0,21113.0,521.0,319621.0,5343.0,0.0,1.0,1934.0,415.88,193338.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,3,14
44,7443.0,384.0,25316.0,680.0,502443.0,6479.0,0.0,1.0,2199.0,583.37,297713.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,3,15
45,7.0,0.0,6.0,0.0,183.0,0.0,0.0,0.0,1.0,0.0,14.0,new,experiments/results/AT_2_2/5mill_SL/0.onnx,AT,4,1
