,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,4.0,0.0,3.0,0.0,152.0,0.0,0.0,0.0,1.0,0.0,6.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,1,1
1,5.0,0.0,4.0,0.0,163.0,0.0,0.0,0.0,1.0,0.0,10.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,1,2
2,6.0,0.0,5.0,0.0,182.0,0.0,0.0,0.0,1.0,0.0,10.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,1,3
3,7.0,0.0,6.0,0.0,157.0,0.0,0.0,0.0,1.0,0.0,9.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,1,4
4,8.0,0.0,7.0,0.0,195.0,0.0,0.0,0.0,1.0,0.0,11.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,1,5
5,9.0,0.0,8.0,0.0,160.0,0.0,0.0,0.0,1.0,0.0,11.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,1,6
6,10.0,0.0,9.0,0.0,156.0,0.0,0.0,0.0,1.0,0.0,11.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,1,7
7,11.0,0.0,10.0,0.0,177.0,0.0,0.0,0.0,1.0,0.0,13.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,1,8
8,12.0,0.0,11.0,0.0,159.0,0.0,0.0,0.0,1.0,0.0,14.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,1,9
9,13.0,0.0,12.0,0.0,190.0,0.0,0.0,0.0,1.0,0.0,13.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,1,10
10,14.0,0.0,13.0,0.0,184.0,0.0,0.0,0.0,1.0,0.0,13.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,1,11
11,15.0,0.0,14.0,0.0,168.0,0.0,0.0,0.0,1.0,0.0,16.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,1,12
12,16.0,0.0,15.0,0.0,166.0,0.0,0.0,0.0,1.0,0.0,15.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,1,13
13,17.0,0.0,16.0,0.0,182.0,0.0,0.0,0.0,1.0,0.0,15.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,1,14
14,18.0,0.0,17.0,0.0,175.0,0.0,0.0,0.0,1.0,0.0,17.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,1,15
15,59.0,23.0,73.0,27.0,250.0,7.0,2.0,1.0,0.0,22.66,76.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,2,1
16,63.0,25.0,76.0,29.0,254.0,10.0,0.0,1.0,0.0,23.14,93.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,2,2
17,68.0,27.0,79.0,31.0,264.0,9.0,0.0,1.0,0.0,23.14,78.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,2,3
18,73.0,29.0,82.0,33.0,245.0,7.0,0.0,1.0,0.0,23.14,84.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,2,4
19,106.0,31.0,116.0,35.0,288.0,7.0,0.0,1.0,0.0,24.66,87.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,2,5
20,116.0,33.0,122.0,37.0,275.0,4.0,0.0,1.0,0.0,24.66,109.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,2,6
21,128.0,35.0,135.0,39.0,296.0,4.0,0.0,1.0,0.0,25.14,118.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,2,7
22,140.0,37.0,149.0,41.0,290.0,4.0,0.0,1.0,0.0,25.62,126.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,2,8
23,150.0,39.0,159.0,43.0,286.0,4.0,0.0,1.0,0.0,25.7,124.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,2,9
24,162.0,41.0,170.0,45.0,361.0,4.0,0.0,1.0,0.0,26.18,145.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,2,10
25,183.0,43.0,195.0,47.0,319.0,7.0,0.0,1.0,0.0,28.18,150.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,2,11
26,195.0,45.0,208.0,49.0,325.0,8.0,0.0,1.0,0.0,29.14,155.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,2,12
27,207.0,47.0,219.0,51.0,352.0,7.0,0.0,1.0,0.0,29.14,162.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,2,13
28,219.0,49.0,231.0,53.0,354.0,7.0,0.0,1.0,0.0,29.62,180.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,2,14
29,231.0,51.0,243.0,55.0,399.0,7.0,0.0,1.0,0.0,9.67,166.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,2,15
30,289.0,53.0,389.0,68.0,525.0,27.0,3.0,1.0,0.0,30.4,319.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,3,1
31,503.0,37.0,689.0,45.0,691.0,47.0,0.0,1.0,0.0,55.37,422.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,3,2
32,573.0,40.0,722.0,48.0,680.0,49.0,0.0,1.0,0.0,62.4,422.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,3,3
33,700.0,43.0,861.0,51.0,893.0,37.0,0.0,1.0,0.0,68.41,645.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,3,4
34,925.0,67.0,1058.0,75.0,875.0,38.0,0.0,1.0,0.0,82.44,593.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,3,5
35,1087.0,72.0,1218.0,80.0,1139.0,40.0,0.0,1.0,0.0,97.48,850.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,3,6
36,1159.0,77.0,1239.0,85.0,1121.0,24.0,3.0,1.0,0.0,93.49,834.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,3,7
37,1307.0,82.0,1388.0,90.0,1271.0,16.0,3.0,1.0,0.0,101.52,1007.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,3,8
38,1607.0,87.0,1713.0,95.0,1502.0,17.0,3.0,1.0,0.0,126.54,1183.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,3,9
39,1736.0,61.0,1858.0,69.0,1740.0,23.0,3.0,14.0,0.0,143.6,1405.0,new,experiments/results/DP_2_2/RR/10.onnx,DP,3,10
