,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,6.0,6.0,8.0,8.0,166.0,2.0,0.0,1.0,0.0,17.21,15.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,1,1
1,7.0,6.0,10.0,8.0,168.0,2.0,0.0,1.0,0.0,17.21,16.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,1,2
2,8.0,7.0,11.0,9.0,190.0,2.0,0.0,1.0,0.0,17.73,19.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,1,3
3,9.0,7.0,13.0,9.0,190.0,2.0,0.0,1.0,0.0,19.2,26.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,1,4
4,10.0,6.0,16.0,8.0,208.0,2.0,0.0,1.0,0.0,19.2,32.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,1,5
5,11.0,6.0,18.0,8.0,193.0,2.0,0.0,1.0,0.0,20.18,38.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,1,6
6,12.0,6.0,20.0,8.0,220.0,2.0,0.0,1.0,0.0,20.69,34.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,1,7
7,13.0,6.0,22.0,8.0,207.0,2.0,0.0,1.0,0.0,20.18,42.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,1,8
8,14.0,6.0,24.0,8.0,229.0,2.0,0.0,1.0,0.0,20.72,41.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,1,9
9,15.0,6.0,26.0,8.0,200.0,2.0,0.0,1.0,0.0,21.17,42.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,1,10
10,16.0,6.0,28.0,8.0,226.0,2.0,0.0,1.0,0.0,21.68,46.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,1,11
11,17.0,6.0,30.0,8.0,235.0,2.0,0.0,1.0,0.0,22.18,54.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,1,12
12,18.0,6.0,32.0,8.0,244.0,2.0,0.0,1.0,0.0,22.66,63.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,1,13
13,19.0,6.0,34.0,8.0,240.0,2.0,0.0,1.0,0.0,22.66,59.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,1,14
14,20.0,6.0,36.0,8.0,243.0,2.0,0.0,1.0,0.0,23.14,83.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,1,15
15,15.0,0.0,20.0,0.0,200.0,4.0,0.0,0.0,1.0,0.0,26.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,2,1
16,31.0,23.0,49.0,33.0,225.0,12.0,0.0,1.0,6.0,21.14,55.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,2,2
17,41.0,22.0,70.0,32.0,251.0,16.0,0.0,1.0,7.0,22.66,89.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,2,3
18,52.0,23.0,90.0,33.0,255.0,17.0,0.0,2.0,12.0,24.66,88.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,2,4
19,72.0,23.0,138.0,33.0,327.0,38.0,0.0,2.0,15.0,28.18,122.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,2,5
20,90.0,23.0,182.0,33.0,348.0,52.0,0.0,2.0,18.0,18.33,148.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,2,6
21,112.0,23.0,236.0,33.0,458.0,103.0,0.0,3.0,21.0,28.43,204.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,2,7
22,130.0,23.0,270.0,33.0,488.0,117.0,0.0,4.0,23.0,35.51,269.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,2,8
23,154.0,23.0,332.0,33.0,530.0,137.0,0.0,3.0,26.0,49.59,290.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,2,9
24,179.0,23.0,407.0,33.0,727.0,187.0,0.0,2.0,31.0,67.67,427.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,2,10
25,212.0,23.0,501.0,33.0,863.0,238.0,0.0,2.0,34.0,99.73,478.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,2,11
26,242.0,23.0,582.0,33.0,906.0,261.0,0.0,3.0,37.0,121.84,552.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,2,12
27,274.0,23.0,668.0,33.0,1049.0,356.0,0.0,2.0,40.0,28.11,588.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,2,13
28,316.0,25.0,785.0,39.0,1120.0,261.0,0.0,10.0,43.0,26.74,735.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,2,14
29,352.0,25.0,889.0,39.0,1509.0,461.0,0.0,10.0,47.0,140.4,892.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,2,15
30,19.0,0.0,18.0,0.0,198.0,0.0,0.0,0.0,1.0,0.0,40.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,3,1
31,110.0,0.0,179.0,0.0,357.0,32.0,0.0,0.0,36.0,0.0,171.0,new,experiments/results/AT_2_2/5mill_RR10k_D/69.onnx,AT,3,2
