,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,10.0,7.0,13.0,8.0,144.0,2.0,0.0,1.0,4.0,16.18,12.0,new,experiments/results/TL_2_2/5mill_L/100.onnx,TL,1,1
1,19.0,7.0,22.0,8.0,140.0,2.0,0.0,1.0,2.0,16.66,20.0,new,experiments/results/TL_2_2/5mill_L/100.onnx,TL,1,2
2,28.0,7.0,34.0,8.0,153.0,3.0,0.0,1.0,1.0,17.62,31.0,new,experiments/results/TL_2_2/5mill_L/100.onnx,TL,1,3
3,44.0,7.0,54.0,8.0,199.0,3.0,0.0,1.0,3.0,20.18,40.0,new,experiments/results/TL_2_2/5mill_L/100.onnx,TL,1,4
4,60.0,7.0,74.0,8.0,185.0,3.0,0.0,1.0,4.0,24.18,56.0,new,experiments/results/TL_2_2/5mill_L/100.onnx,TL,1,5
5,83.0,7.0,103.0,8.0,213.0,3.0,0.0,1.0,7.0,9.52,67.0,new,experiments/results/TL_2_2/5mill_L/100.onnx,TL,1,6
6,109.0,7.0,132.0,8.0,300.0,3.0,0.0,1.0,8.0,18.54,121.0,new,experiments/results/TL_2_2/5mill_L/100.onnx,TL,1,7
7,140.0,7.0,166.0,8.0,280.0,3.0,0.0,1.0,6.0,31.56,112.0,new,experiments/results/TL_2_2/5mill_L/100.onnx,TL,1,8
8,174.0,7.0,203.0,8.0,358.0,3.0,0.0,1.0,6.0,51.58,174.0,new,experiments/results/TL_2_2/5mill_L/100.onnx,TL,1,9
9,213.0,7.0,247.0,8.0,338.0,3.0,0.0,1.0,7.0,79.6,171.0,new,experiments/results/TL_2_2/5mill_L/100.onnx,TL,1,10
10,256.0,7.0,298.0,8.0,512.0,3.0,0.0,1.0,8.0,113.61,293.0,new,experiments/results/TL_2_2/5mill_L/100.onnx,TL,1,11
11,303.0,7.0,347.0,8.0,532.0,3.0,0.0,1.0,9.0,12.19,322.0,new,experiments/results/TL_2_2/5mill_L/100.onnx,TL,1,12
12,354.0,7.0,405.0,8.0,668.0,3.0,0.0,1.0,11.0,68.17,460.0,new,experiments/results/TL_2_2/5mill_L/100.onnx,TL,1,13
13,409.0,7.0,472.0,8.0,591.0,3.0,0.0,1.0,12.0,140.27,356.0,new,experiments/results/TL_2_2/5mill_L/100.onnx,TL,1,14
14,468.0,7.0,534.0,8.0,643.0,3.0,0.0,1.0,12.0,94.48,443.0,new,experiments/results/TL_2_2/5mill_L/100.onnx,TL,1,15
15,12.0,9.0,13.0,10.0,131.0,2.0,0.0,1.0,1.0,16.18,16.0,new,experiments/results/TL_2_2/5mill_L/100.onnx,TL,2,1
16,64.0,9.0,80.0,10.0,230.0,7.0,0.0,1.0,8.0,24.66,56.0,new,experiments/results/TL_2_2/5mill_L/100.onnx,TL,2,2
17,10.0,9.0,11.0,10.0,150.0,2.0,0.0,1.0,0.0,16.66,10.0,new,experiments/results/TL_2_2/5mill_L/100.onnx,TL,2,3
18,10.0,9.0,11.0,10.0,134.0,2.0,0.0,1.0,0.0,16.67,10.0,new,experiments/results/TL_2_2/5mill_L/100.onnx,TL,2,4
19,10.0,9.0,11.0,10.0,138.0,2.0,0.0,1.0,0.0,16.66,11.0,new,experiments/results/TL_2_2/5mill_L/100.onnx,TL,2,5
20,10.0,9.0,11.0,10.0,132.0,2.0,0.0,1.0,0.0,16.66,10.0,new,experiments/results/TL_2_2/5mill_L/100.onnx,TL,2,6
21,10.0,9.0,11.0,10.0,137.0,2.0,0.0,1.0,0.0,17.14,11.0,new,experiments/results/TL_2_2/5mill_L/100.onnx,TL,2,7
