,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,4.0,0.0,3.0,0.0,151.0,0.0,0.0,0.0,1.0,0.0,8.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,1,1
1,5.0,0.0,4.0,0.0,179.0,0.0,0.0,0.0,1.0,0.0,10.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,1,2
2,6.0,0.0,5.0,0.0,170.0,0.0,0.0,0.0,1.0,0.0,11.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,1,3
3,7.0,0.0,6.0,0.0,154.0,0.0,0.0,0.0,1.0,0.0,10.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,1,4
4,8.0,0.0,7.0,0.0,155.0,0.0,0.0,0.0,1.0,0.0,11.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,1,5
5,9.0,0.0,8.0,0.0,153.0,0.0,0.0,0.0,1.0,0.0,11.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,1,6
6,10.0,0.0,9.0,0.0,164.0,0.0,0.0,0.0,1.0,0.0,13.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,1,7
7,11.0,0.0,10.0,0.0,156.0,0.0,0.0,0.0,1.0,0.0,12.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,1,8
8,12.0,0.0,11.0,0.0,157.0,0.0,0.0,0.0,1.0,0.0,13.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,1,9
9,13.0,0.0,12.0,0.0,159.0,0.0,0.0,0.0,1.0,0.0,13.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,1,10
10,14.0,0.0,13.0,0.0,159.0,0.0,0.0,0.0,1.0,0.0,16.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,1,11
11,15.0,0.0,14.0,0.0,179.0,0.0,0.0,0.0,1.0,0.0,15.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,1,12
12,16.0,0.0,15.0,0.0,178.0,0.0,0.0,0.0,1.0,0.0,15.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,1,13
13,17.0,0.0,16.0,0.0,162.0,0.0,0.0,0.0,1.0,0.0,15.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,1,14
14,18.0,0.0,17.0,0.0,179.0,0.0,0.0,0.0,1.0,0.0,13.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,1,15
15,54.0,25.0,72.0,31.0,214.0,9.0,0.0,1.0,1.0,22.66,63.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,2,1
16,63.0,25.0,82.0,29.0,241.0,9.0,0.0,1.0,1.0,22.66,62.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,2,2
17,77.0,27.0,101.0,31.0,241.0,9.0,0.0,1.0,1.0,23.62,91.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,2,3
18,92.0,29.0,124.0,33.0,269.0,7.0,0.0,1.0,2.0,24.18,92.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,2,4
19,109.0,31.0,146.0,35.0,293.0,7.0,0.0,1.0,2.0,24.66,108.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,2,5
20,128.0,33.0,168.0,37.0,311.0,10.0,0.0,1.0,2.0,25.62,129.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,2,6
21,116.0,35.0,157.0,39.0,289.0,11.0,0.0,1.0,0.0,25.62,101.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,2,7
22,93.0,46.0,126.0,59.0,258.0,11.0,0.0,1.0,0.0,24.18,105.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,2,8
23,97.0,49.0,130.0,63.0,280.0,12.0,0.0,1.0,0.0,24.66,115.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,2,9
24,116.0,52.0,153.0,67.0,272.0,13.0,0.0,1.0,0.0,25.62,111.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,2,10
25,122.0,43.0,160.0,47.0,327.0,14.0,0.0,1.0,0.0,25.62,127.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,2,11
26,131.0,45.0,170.0,49.0,280.0,14.0,0.0,1.0,0.0,26.66,120.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,2,12
27,142.0,47.0,186.0,51.0,280.0,14.0,0.0,1.0,0.0,27.14,110.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,2,13
28,134.0,49.0,167.0,53.0,296.0,7.0,0.0,1.0,0.0,26.18,118.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,2,14
29,139.0,51.0,175.0,55.0,321.0,9.0,0.0,1.0,0.0,26.18,148.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,2,15
30,333.0,46.0,529.0,61.0,484.0,37.0,0.0,1.0,0.0,34.35,306.0,new,experiments/results/DP_2_2/5mill_RR10k_N/37.onnx,DP,3,1
