,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,4.0,0.0,3.0,0.0,166.0,0.0,0.0,0.0,1.0,0.0,8.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,1,1
1,5.0,0.0,4.0,0.0,153.0,0.0,0.0,0.0,1.0,0.0,9.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,1,2
2,6.0,0.0,5.0,0.0,172.0,0.0,0.0,0.0,1.0,0.0,10.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,1,3
3,7.0,0.0,6.0,0.0,156.0,0.0,0.0,0.0,1.0,0.0,12.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,1,4
4,8.0,0.0,7.0,0.0,172.0,0.0,0.0,0.0,1.0,0.0,10.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,1,5
5,9.0,0.0,8.0,0.0,190.0,0.0,0.0,0.0,1.0,0.0,13.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,1,6
6,10.0,0.0,9.0,0.0,157.0,0.0,0.0,0.0,1.0,0.0,11.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,1,7
7,11.0,0.0,10.0,0.0,158.0,0.0,0.0,0.0,1.0,0.0,13.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,1,8
8,12.0,0.0,11.0,0.0,158.0,0.0,0.0,0.0,1.0,0.0,14.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,1,9
9,13.0,0.0,12.0,0.0,158.0,0.0,0.0,0.0,1.0,0.0,13.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,1,10
10,14.0,0.0,13.0,0.0,183.0,0.0,0.0,0.0,1.0,0.0,13.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,1,11
11,15.0,0.0,14.0,0.0,163.0,0.0,0.0,0.0,1.0,0.0,15.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,1,12
12,16.0,0.0,15.0,0.0,162.0,0.0,0.0,0.0,1.0,0.0,16.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,1,13
13,17.0,0.0,16.0,0.0,163.0,0.0,0.0,0.0,1.0,0.0,16.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,1,14
14,18.0,0.0,17.0,0.0,161.0,0.0,0.0,0.0,1.0,0.0,14.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,1,15
15,55.0,25.0,75.0,31.0,242.0,6.0,0.0,1.0,2.0,22.18,67.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,2,1
16,74.0,28.0,108.0,35.0,252.0,9.0,0.0,1.0,4.0,23.14,99.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,2,2
17,58.0,27.0,84.0,31.0,237.0,9.0,0.0,1.0,8.0,22.66,79.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,2,3
18,37.0,29.0,46.0,33.0,214.0,6.0,0.0,1.0,0.0,21.65,52.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,2,4
19,41.0,31.0,50.0,35.0,217.0,5.0,0.0,1.0,0.0,21.65,64.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,2,5
20,46.0,33.0,57.0,37.0,259.0,6.0,0.0,1.0,0.0,22.18,74.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,2,6
21,49.0,35.0,63.0,39.0,241.0,8.0,0.0,1.0,0.0,22.18,60.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,2,7
22,46.0,37.0,58.0,41.0,234.0,10.0,0.0,1.0,0.0,22.18,75.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,2,8
23,48.0,39.0,60.0,43.0,267.0,10.0,0.0,1.0,0.0,22.66,81.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,2,9
24,52.0,41.0,64.0,45.0,220.0,11.0,0.0,1.0,0.0,22.66,67.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,2,10
25,58.0,43.0,71.0,47.0,231.0,10.0,0.0,1.0,0.0,22.66,75.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,2,11
26,61.0,45.0,75.0,49.0,231.0,11.0,0.0,1.0,0.0,23.14,72.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,2,12
27,65.0,47.0,79.0,51.0,270.0,11.0,0.0,1.0,0.0,23.62,91.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,2,13
28,68.0,49.0,83.0,53.0,268.0,11.0,0.0,1.0,0.0,23.62,76.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,2,14
29,72.0,51.0,88.0,55.0,265.0,10.0,0.0,1.0,0.0,23.62,81.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,2,15
30,236.0,91.0,496.0,163.0,518.0,111.0,0.0,1.0,0.0,43.2,308.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,3,1
31,133.0,49.0,230.0,70.0,385.0,21.0,0.0,1.0,0.0,17.26,190.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,3,2
32,121.0,44.0,180.0,57.0,373.0,21.0,0.0,1.0,0.0,9.3,178.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,3,3
33,95.0,53.0,139.0,72.0,335.0,17.0,0.0,1.0,0.0,26.66,152.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,3,4
34,99.0,57.0,145.0,77.0,340.0,19.0,0.0,1.0,0.0,27.62,138.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,3,5
35,121.0,61.0,187.0,82.0,426.0,24.0,0.0,1.0,0.0,12.37,215.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,3,6
36,182.0,52.0,258.0,60.0,479.0,1.0,0.0,1.0,0.0,19.46,287.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,3,7
37,182.0,55.0,249.0,63.0,456.0,3.0,0.0,1.0,0.0,19.49,243.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,3,8
38,199.0,110.0,307.0,158.0,569.0,68.0,0.0,1.0,0.0,31.51,312.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,3,9
39,196.0,61.0,280.0,69.0,519.0,41.0,0.0,1.0,0.0,24.6,301.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,3,10
40,209.0,64.0,297.0,72.0,419.0,43.0,0.0,1.0,0.0,26.63,238.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,3,11
41,222.0,67.0,317.0,75.0,515.0,46.0,0.0,1.0,0.0,27.65,330.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,3,12
42,176.0,81.0,226.0,102.0,453.0,26.0,0.0,1.0,0.0,20.7,247.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,3,13
43,253.0,73.0,360.0,81.0,569.0,57.0,0.0,1.0,0.0,32.72,334.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,3,14
44,264.0,76.0,383.0,84.0,553.0,55.0,0.0,1.0,0.0,34.74,346.0,new,experiments/results/DP_2_2/5mill_RR10k_D_N/55.onnx,DP,3,15
