,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,21.0,17.0,26.0,21.0,149.0,5.0,0.0,1.0,0.0,16.66,12.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,1,1
1,47.0,39.0,59.0,50.0,204.0,9.0,1.0,3.0,0.0,19.62,28.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,1,2
2,76.0,53.0,95.0,69.0,193.0,13.0,1.0,6.0,4.0,24.18,28.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,1,3
3,108.0,77.0,140.0,102.0,281.0,17.0,0.0,14.0,4.0,11.64,43.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,1,4
4,144.0,105.0,189.0,141.0,276.0,21.0,0.0,23.0,4.0,24.14,62.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,1,5
5,212.0,137.0,287.0,186.0,413.0,25.0,0.0,47.0,4.0,46.53,109.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,1,6
6,246.0,173.0,337.0,237.0,424.0,29.0,0.0,57.0,4.0,69.91,117.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,1,7
7,291.0,213.0,421.0,294.0,474.0,35.0,7.0,57.0,4.0,37.85,124.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,1,8
8,343.0,257.0,511.0,357.0,645.0,37.0,14.0,71.0,4.0,35.49,172.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,1,9
9,399.0,305.0,602.0,426.0,655.0,41.0,16.0,89.0,4.0,55.99,181.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,1,10
10,465.0,357.0,706.0,501.0,820.0,45.0,18.0,109.0,4.0,117.17,233.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,1,11
11,531.0,413.0,813.0,582.0,1034.0,49.0,20.0,131.0,4.0,26.26,290.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,1,12
12,601.0,473.0,940.0,669.0,1165.0,53.0,22.0,169.0,4.0,160.88,341.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,1,13
13,675.0,537.0,1061.0,762.0,1172.0,57.0,24.0,199.0,4.0,55.91,349.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,1,14
14,753.0,605.0,1193.0,861.0,1331.0,61.0,26.0,237.0,4.0,167.75,350.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,1,15
15,127.0,75.0,208.0,132.0,280.0,49.0,0.0,1.0,29.0,13.96,62.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,2,1
16,820.0,221.0,1453.0,413.0,1459.0,231.0,0.0,1.0,295.0,109.3,672.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,2,2
17,1777.0,460.0,3193.0,886.0,3438.0,365.0,0.0,108.0,690.0,18.86,2099.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,2,3
18,3084.0,967.0,5823.0,1884.0,9751.0,644.0,13.0,364.0,1076.0,195.44,6603.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,2,4
19,6121.0,1273.0,12296.0,2536.0,31638.0,1089.0,77.0,739.0,1442.0,441.11,22750.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,2,5
20,9631.0,1875.0,19858.0,3777.0,74509.0,1720.0,31.0,1607.0,2046.0,482.91,56365.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,2,6
21,14641.0,2626.0,31610.0,5338.0,181964.0,2524.0,68.0,3051.0,2609.0,666.89,143047.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,2,7
22,20945.0,6075.0,44332.0,12135.0,276336.0,1978.0,270.0,9313.0,3550.0,238.5,239914.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,2,8
23,22804.0,7827.0,48147.0,15737.0,390496.0,2381.0,495.0,10059.0,3138.0,531.68,331858.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,2,9
24,,,,,,,,,,,,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,2,10
25,1057.0,355.0,2480.0,922.0,2574.0,486.0,0.0,1.0,522.0,119.2,1241.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,3,1
26,4041.0,1681.0,8920.0,4741.0,38097.0,2338.0,0.0,37.0,1269.0,314.72,26262.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,3,2
27,,,,,,,,,,,,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,3,3
28,5831.0,1787.0,17450.0,6620.0,81771.0,3941.0,0.0,1.0,2685.0,300.91,47490.0,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,4,1
29,,,,,,,,,,,,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,4,2
30,,,,,,,,,,,,new,experiments/results/CM_2_2/5mill_SL/89.onnx,CM,5,1
