,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,5,5,6,6,168,1,0,1,0,12.0,12.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,1,1,0.03571428571428571,0
1,7,7,9,9,173,2,0,1,0,12.54,15.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,1,2,0.05202312138728324,0
2,9,9,12,12,178,2,0,1,0,14.0,17.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,1,3,0.06741573033707865,0
3,11,11,15,15,174,2,0,1,0,14.0,17.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,1,4,0.08620689655172414,0
4,13,13,18,18,199,2,0,1,0,15.02,35.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,1,5,0.09045226130653267,0
5,15,15,21,21,180,2,0,1,0,15.02,18.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,1,6,0.11666666666666667,0
6,17,17,24,24,183,2,0,1,0,15.5,23.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,1,7,0.13114754098360656,0
7,19,19,27,27,181,2,0,1,0,15.5,23.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,1,8,0.14917127071823205,0
8,21,21,30,30,195,2,0,1,0,15.5,32.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,1,9,0.15384615384615385,0
9,23,23,33,33,186,2,0,1,0,15.5,28.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,1,10,0.1774193548387097,0
10,25,25,36,36,186,2,0,1,0,15.5,27.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,1,11,0.1935483870967742,0
11,27,27,39,39,187,2,0,1,0,15.5,28.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,1,12,0.20855614973262032,0
12,29,29,42,42,198,2,0,1,0,15.98,34.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,1,13,0.21212121212121213,0
13,31,31,45,45,201,2,0,1,0,15.98,35.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,1,14,0.22388059701492538,0
14,33,33,48,48,202,2,0,1,0,15.98,37.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,1,15,0.2376237623762376,0
15,17,14,29,23,191,2,0,1,0,16.0,25.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,2,1,0.1518324607329843,0
16,37,30,80,60,216,5,0,1,0,16.96,42.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,2,2,0.37037037037037035,0
17,65,54,157,119,262,10,0,1,0,18.96,81.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,2,3,0.5992366412213741,0
18,101,86,260,200,311,17,0,1,0,22.96,122.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,2,4,0.8360128617363344,0
19,145,126,389,303,350,26,0,1,0,12.74,131.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,2,5,1.1114285714285714,0
20,197,174,544,428,431,37,0,1,0,29.97,189.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,2,6,1.2621809744779582,0
21,257,230,725,575,526,50,0,1,0,56.93,222.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,2,7,1.3783269961977187,0
22,325,294,932,744,613,65,0,1,0,88.98,240.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,2,8,1.5203915171288744,0
23,401,366,1165,935,763,82,0,1,0,147.99,273.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,2,9,1.526867627785059,0
24,485,446,1424,1148,959,101,0,1,0,101.36,335.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,2,10,1.4848800834202294,0
25,577,534,1709,1383,1180,122,0,1,0,81.81,435.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,2,11,1.4483050847457628,0
26,677,630,2020,1640,1421,145,0,1,0,89.15,555.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,2,12,1.4215341308937368,0
27,785,734,2357,1919,1659,170,0,1,0,38.62,529.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,2,13,1.4207353827606992,0
28,901,846,2720,2220,2136,197,0,1,0,44.36,653.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,2,14,1.2734082397003745,0
29,1025,966,3109,2543,2642,226,0,1,0,139.97,701.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,2,15,1.176760030280091,0
30,65,47,152,100,245,6,0,1,0,17.92,76.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,3,1,0.6204081632653061,0
31,217,148,663,418,431,13,0,1,0,19.9,222.0,false,False,new,experiments/results/BW_2_2/boolean_5/0.onnx,BW,3,2,1.5382830626450117,0
