,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,6.0,6.0,8.0,8.0,146.0,2.0,0.0,2.0,0.0,15.62,4.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,1,1
1,7.0,6.0,10.0,8.0,141.0,2.0,0.0,2.0,0.0,15.62,4.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,1,2
2,8.0,6.0,12.0,8.0,148.0,2.0,0.0,2.0,0.0,15.7,7.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,1,3
3,9.0,6.0,14.0,8.0,128.0,2.0,0.0,2.0,0.0,16.18,5.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,1,4
4,10.0,6.0,16.0,8.0,152.0,2.0,0.0,2.0,0.0,16.18,6.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,1,5
5,11.0,6.0,18.0,8.0,135.0,2.0,0.0,1.0,0.0,16.66,6.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,1,6
6,12.0,6.0,20.0,8.0,161.0,2.0,0.0,1.0,0.0,16.66,8.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,1,7
7,13.0,6.0,22.0,8.0,152.0,2.0,0.0,1.0,0.0,17.15,8.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,1,8
8,14.0,6.0,24.0,8.0,145.0,2.0,0.0,1.0,0.0,17.14,6.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,1,9
9,15.0,6.0,26.0,8.0,168.0,2.0,0.0,1.0,0.0,17.62,7.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,1,10
10,16.0,6.0,28.0,8.0,152.0,2.0,0.0,1.0,0.0,17.62,10.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,1,11
11,17.0,6.0,30.0,8.0,172.0,2.0,0.0,1.0,0.0,18.18,17.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,1,12
12,18.0,6.0,32.0,8.0,168.0,2.0,0.0,1.0,0.0,18.66,11.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,1,13
13,19.0,6.0,34.0,8.0,165.0,2.0,0.0,1.0,0.0,19.14,14.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,1,14
14,20.0,6.0,36.0,8.0,174.0,2.0,0.0,1.0,0.0,19.62,13.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,1,15
15,15.0,0.0,19.0,0.0,133.0,5.0,0.0,0.0,1.0,0.0,8.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,2,1
16,30.0,23.0,44.0,33.0,162.0,10.0,0.0,1.0,5.0,17.62,16.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,2,2
17,40.0,24.0,64.0,35.0,210.0,16.0,0.0,1.0,5.0,19.14,21.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,2,3
18,55.0,23.0,90.0,33.0,230.0,22.0,0.0,1.0,7.0,21.7,20.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,2,4
19,69.0,28.0,115.0,39.0,237.0,26.0,0.0,1.0,7.0,25.62,27.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,2,5
20,75.0,20.0,128.0,30.0,307.0,26.0,0.0,1.0,9.0,28.66,45.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,2,6
21,91.0,30.0,159.0,41.0,275.0,33.0,0.0,1.0,9.0,13.98,42.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,2,7
22,79.0,20.0,135.0,30.0,294.0,25.0,0.0,1.0,5.0,12.04,51.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,2,8
23,96.0,20.0,167.0,30.0,336.0,31.0,0.0,1.0,6.0,20.14,67.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,2,9
24,154.0,28.0,285.0,38.0,510.0,77.0,0.0,1.0,11.0,51.24,102.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,2,10
25,179.0,28.0,330.0,38.0,599.0,91.0,0.0,1.0,13.0,75.33,148.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,2,11
26,195.0,21.0,361.0,31.0,660.0,101.0,0.0,1.0,12.0,100.45,172.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,2,12
27,223.0,39.0,415.0,49.0,791.0,121.0,0.0,1.0,13.0,136.53,229.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,2,13
28,150.0,23.0,271.0,33.0,592.0,56.0,0.0,1.0,8.0,69.62,120.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,2,14
29,284.0,36.0,537.0,46.0,1209.0,182.0,0.0,1.0,15.0,93.54,346.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,2,15
30,14.0,0.0,17.0,0.0,144.0,3.0,0.0,0.0,1.0,0.0,6.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,3,1
31,125.0,0.0,192.0,0.0,295.0,47.0,0.0,0.0,34.0,0.0,30.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,3,2
32,168.0,94.0,274.0,141.0,326.0,73.0,0.0,1.0,39.0,26.89,47.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,3,3
33,323.0,106.0,577.0,159.0,691.0,184.0,0.0,1.0,79.0,114.0,179.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,3,4
34,451.0,110.0,866.0,168.0,1110.0,282.0,0.0,1.0,105.0,127.06,333.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,3,5
35,672.0,153.0,1352.0,213.0,1632.0,364.0,0.0,1.0,155.0,14.29,738.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,3,6
36,787.0,157.0,1619.0,225.0,2424.0,611.0,0.0,1.0,162.0,127.52,1148.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,3,7
37,1300.0,132.0,2927.0,192.0,6458.0,1064.0,0.0,1.0,257.0,245.38,3455.0,new,experiments/results/AT_2_2/5mill_RA/35.onnx,AT,3,8
