,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,4.0,0.0,3.0,0.0,151.0,0.0,0.0,0.0,1.0,0.0,9.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,1,1
1,5.0,0.0,4.0,0.0,168.0,0.0,0.0,0.0,1.0,0.0,7.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,1,2
2,6.0,0.0,5.0,0.0,170.0,0.0,0.0,0.0,1.0,0.0,8.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,1,3
3,7.0,0.0,6.0,0.0,153.0,0.0,0.0,0.0,1.0,0.0,10.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,1,4
4,8.0,0.0,7.0,0.0,153.0,0.0,0.0,0.0,1.0,0.0,12.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,1,5
5,9.0,0.0,8.0,0.0,178.0,0.0,0.0,0.0,1.0,0.0,12.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,1,6
6,10.0,0.0,9.0,0.0,163.0,0.0,0.0,0.0,1.0,0.0,13.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,1,7
7,11.0,0.0,10.0,0.0,157.0,0.0,0.0,0.0,1.0,0.0,13.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,1,8
8,12.0,0.0,11.0,0.0,156.0,0.0,0.0,0.0,1.0,0.0,13.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,1,9
9,13.0,0.0,12.0,0.0,157.0,0.0,0.0,0.0,1.0,0.0,11.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,1,10
10,14.0,0.0,13.0,0.0,175.0,0.0,0.0,0.0,1.0,0.0,13.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,1,11
11,15.0,0.0,14.0,0.0,158.0,0.0,0.0,0.0,1.0,0.0,14.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,1,12
12,16.0,0.0,15.0,0.0,161.0,0.0,0.0,0.0,1.0,0.0,15.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,1,13
13,17.0,0.0,16.0,0.0,160.0,0.0,0.0,0.0,1.0,0.0,12.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,1,14
14,18.0,0.0,17.0,0.0,182.0,0.0,0.0,0.0,1.0,0.0,17.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,1,15
15,35.0,25.0,48.0,32.0,204.0,6.0,0.0,1.0,4.0,21.65,52.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,2,1
16,41.0,25.0,53.0,29.0,216.0,7.0,0.0,1.0,0.0,21.62,66.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,2,2
17,52.0,27.0,70.0,31.0,243.0,7.0,0.0,1.0,9.0,22.18,61.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,2,3
18,60.0,29.0,79.0,33.0,243.0,8.0,0.0,1.0,9.0,22.66,90.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,2,4
19,68.0,31.0,91.0,35.0,244.0,8.0,0.0,1.0,14.0,23.14,68.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,2,5
20,70.0,33.0,91.0,37.0,257.0,8.0,0.0,1.0,12.0,23.14,79.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,2,6
21,104.0,35.0,145.0,39.0,282.0,10.0,0.0,1.0,22.0,25.14,118.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,2,7
22,119.0,37.0,167.0,41.0,287.0,10.0,0.0,1.0,25.0,25.62,103.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,2,8
23,132.0,39.0,188.0,43.0,276.0,10.0,0.0,1.0,32.0,26.18,113.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,2,9
24,148.0,41.0,211.0,45.0,313.0,10.0,0.0,1.0,35.0,27.14,134.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,2,10
25,162.0,43.0,230.0,47.0,293.0,10.0,0.0,1.0,39.0,27.62,129.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,2,11
26,173.0,45.0,246.0,49.0,314.0,10.0,0.0,1.0,42.0,28.18,140.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,2,12
27,184.0,47.0,260.0,51.0,303.0,10.0,0.0,1.0,46.0,28.66,130.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,2,13
28,195.0,49.0,274.0,53.0,338.0,10.0,0.0,1.0,48.0,29.14,156.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,2,14
29,189.0,51.0,234.0,55.0,316.0,10.0,0.0,1.0,13.0,29.62,148.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,2,15
30,284.0,70.0,512.0,117.0,586.0,105.0,1.0,1.0,6.0,54.23,335.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,3,1
31,189.0,68.0,291.0,104.0,431.0,32.0,0.0,1.0,0.0,24.27,234.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,3,2
32,240.0,68.0,412.0,109.0,447.0,63.0,0.0,1.0,0.0,35.34,231.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,3,3
33,206.0,63.0,318.0,91.0,417.0,39.0,0.0,1.0,0.0,23.34,224.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,3,4
34,258.0,58.0,379.0,78.0,404.0,40.0,0.0,1.0,0.0,29.43,231.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,3,5
35,231.0,56.0,343.0,71.0,454.0,35.0,0.0,1.0,0.0,25.41,237.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,3,6
36,200.0,52.0,292.0,60.0,439.0,24.0,0.0,1.0,0.0,21.43,263.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,3,7
37,266.0,64.0,389.0,81.0,488.0,38.0,0.0,1.0,0.0,30.5,309.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,3,8
38,197.0,58.0,265.0,66.0,402.0,18.0,0.0,1.0,0.0,21.55,202.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,3,9
39,233.0,72.0,312.0,91.0,471.0,26.0,0.0,1.0,0.0,24.55,286.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,3,10
40,243.0,76.0,321.0,96.0,436.0,25.0,0.0,1.0,0.0,25.59,236.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,3,11
41,263.0,80.0,346.0,101.0,465.0,24.0,0.0,1.0,0.0,27.64,269.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,3,12
42,264.0,84.0,344.0,106.0,479.0,25.0,0.0,1.0,0.0,27.66,274.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,3,13
43,335.0,73.0,479.0,81.0,551.0,24.0,0.0,1.0,0.0,37.74,336.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,3,14
44,332.0,76.0,473.0,84.0,570.0,24.0,0.0,1.0,0.0,38.72,344.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,3,15
45,278.0,73.0,453.0,119.0,568.0,25.0,0.0,1.0,0.0,38.39,362.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,4,1
46,969.0,170.0,1876.0,329.0,1854.0,251.0,1.0,1.0,0.0,47.09,1272.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,4,2
47,448.0,107.0,831.0,182.0,771.0,80.0,0.0,1.0,0.0,82.49,498.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,4,3
48,705.0,131.0,1242.0,220.0,1021.0,43.0,1.0,1.0,0.0,108.47,739.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,4,4
49,867.0,137.0,1484.0,229.0,1490.0,73.0,1.0,1.0,0.0,151.5,1131.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,4,5
50,757.0,118.0,1272.0,187.0,1111.0,60.0,1.0,1.0,0.0,132.54,807.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,4,6
51,690.0,158.0,1187.0,263.0,1118.0,122.0,1.0,1.0,0.0,135.58,762.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,4,7
52,789.0,140.0,1365.0,223.0,1264.0,82.0,0.0,1.0,0.0,143.58,900.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,4,8
53,1232.0,191.0,2163.0,305.0,1773.0,144.0,2.0,1.0,0.0,49.34,1267.0,new,experiments/results/DP_2_2/5mill_JE20/94.onnx,DP,4,9
