,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,6.0,6.0,8.0,8.0,216.0,2.0,0.0,1.0,0.0,17.2,27.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,1,1
1,7.0,6.0,10.0,8.0,195.0,2.0,0.0,1.0,0.0,17.23,16.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,1,2
2,8.0,6.0,12.0,8.0,170.0,2.0,0.0,1.0,0.0,18.75,21.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,1,3
3,9.0,6.0,14.0,8.0,173.0,2.0,0.0,1.0,0.0,20.18,23.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,1,4
4,10.0,7.0,15.0,9.0,179.0,2.0,0.0,1.0,0.0,20.21,25.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,1,5
5,11.0,7.0,17.0,9.0,184.0,2.0,0.0,1.0,0.0,20.18,31.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,1,6
6,12.0,7.0,19.0,9.0,191.0,2.0,0.0,1.0,0.0,20.18,38.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,1,7
7,13.0,8.0,20.0,10.0,189.0,2.0,0.0,1.0,0.0,20.66,37.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,1,8
8,14.0,8.0,22.0,10.0,223.0,2.0,0.0,1.0,0.0,20.66,35.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,1,9
9,15.0,8.0,24.0,10.0,213.0,2.0,0.0,1.0,0.0,20.69,36.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,1,10
10,16.0,8.0,26.0,10.0,231.0,2.0,0.0,1.0,0.0,21.68,54.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,1,11
11,17.0,8.0,28.0,10.0,217.0,2.0,0.0,1.0,0.0,21.65,61.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,1,12
12,18.0,8.0,30.0,10.0,248.0,2.0,0.0,1.0,0.0,22.66,72.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,1,13
13,19.0,8.0,32.0,10.0,259.0,2.0,0.0,1.0,0.0,22.66,74.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,1,14
14,20.0,8.0,34.0,10.0,259.0,2.0,0.0,1.0,0.0,23.14,94.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,1,15
15,17.0,0.0,26.0,0.0,193.0,8.0,0.0,0.0,1.0,0.0,43.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,2,1
16,23.0,20.0,35.0,30.0,199.0,8.0,0.0,1.0,2.0,21.17,44.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,2,2
17,34.0,24.0,54.0,34.0,222.0,14.0,0.0,1.0,4.0,22.18,60.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,2,3
18,49.0,29.0,82.0,42.0,258.0,27.0,0.0,1.0,6.0,24.66,82.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,2,4
19,59.0,32.0,106.0,45.0,297.0,39.0,0.0,1.0,7.0,26.66,125.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,2,5
20,75.0,32.0,146.0,49.0,364.0,60.0,0.0,1.0,9.0,16.33,144.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,2,6
21,89.0,35.0,182.0,54.0,373.0,80.0,0.0,1.0,9.0,24.46,169.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,2,7
22,80.0,41.0,140.0,60.0,405.0,21.0,0.0,1.0,7.0,18.53,202.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,2,8
23,74.0,43.0,139.0,60.0,404.0,20.0,0.0,1.0,5.0,19.59,215.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,2,9
24,166.0,22.0,346.0,32.0,698.0,149.0,0.0,1.0,16.0,60.63,426.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,2,10
25,149.0,28.0,302.0,39.0,554.0,127.0,0.0,1.0,14.0,52.73,293.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,2,11
26,174.0,41.0,338.0,59.0,650.0,143.0,0.0,1.0,14.0,66.86,399.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,2,12
27,220.0,39.0,428.0,56.0,958.0,160.0,0.0,1.0,21.0,92.97,657.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,2,13
28,150.0,34.0,282.0,47.0,715.0,29.0,0.0,1.0,10.0,52.06,476.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,2,14
29,165.0,52.0,315.0,68.0,756.0,30.0,0.0,1.0,10.0,59.17,528.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,2,15
30,29.0,0.0,43.0,0.0,212.0,12.0,0.0,0.0,1.0,0.0,53.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,3,1
31,114.0,0.0,182.0,0.0,354.0,60.0,0.0,0.0,24.0,0.0,150.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,3,2
32,205.0,98.0,362.0,161.0,520.0,143.0,0.0,1.0,50.0,47.38,257.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,3,3
33,206.0,129.0,369.0,197.0,676.0,149.0,0.0,1.0,42.0,52.52,391.0,new,experiments/results/AT_2_2/5mill_JE20/20.onnx,AT,3,4
