,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k,idx
0,10.0,7.0,13.0,8.0,157.0,2.0,0.0,1.0,4.0,13.02,14.0,True,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,1,1,0
1,23.0,10.0,42.0,12.0,185.0,10.0,0.0,2.0,7.0,14.99,45.0,True,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,1,2,0
2,50.0,9.0,90.0,10.0,178.0,15.0,0.0,1.0,18.0,16.48,58.0,True,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,1,3,0
3,72.0,10.0,136.0,12.0,210.0,17.0,0.0,1.0,24.0,17.44,63.0,True,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,1,4,0
4,108.0,7.0,222.0,8.0,261.0,41.0,0.0,1.0,34.0,20.0,92.0,True,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,1,5,0
5,150.0,21.0,321.0,28.0,273.0,61.0,0.0,1.0,47.0,23.92,114.0,True,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,1,6,0
6,199.0,27.0,433.0,38.0,367.0,86.0,0.0,1.0,54.0,14.77,173.0,True,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,1,7,0
7,255.0,34.0,565.0,50.0,376.0,111.0,0.0,1.0,69.0,23.91,172.0,True,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,1,8,0
8,320.0,42.0,699.0,64.0,419.0,122.0,0.0,1.0,94.0,31.97,200.0,True,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,1,9,0
9,390.0,51.0,864.0,80.0,467.0,152.0,0.0,1.0,114.0,44.92,246.0,True,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,1,10,0
10,467.0,61.0,1048.0,98.0,540.0,187.0,0.0,1.0,136.0,62.05,269.0,True,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,1,11,0
11,551.0,72.0,1249.0,118.0,630.0,227.0,0.0,1.0,160.0,88.04,367.0,True,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,1,12,0
12,642.0,84.0,1470.0,140.0,684.0,273.0,0.0,1.0,186.0,117.01,349.0,True,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,1,13,0
13,740.0,97.0,1707.0,164.0,766.0,320.0,0.0,1.0,214.0,9.83,389.0,True,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,1,14,0
14,841.0,10.0,2059.0,12.0,945.0,466.0,0.0,1.0,244.0,116.25,476.0,True,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,1,15,0
15,28.0,13.0,41.0,16.0,179.0,4.0,0.0,1.0,13.0,15.47,35.0,True,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,2,1,0
16,182.0,13.0,347.0,16.0,297.0,29.0,0.0,1.0,88.0,23.44,128.0,True,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,2,2,0
17,645.0,26.0,1365.0,34.0,555.0,116.0,0.0,1.0,283.0,75.97,284.0,True,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,2,3,0
18,1608.0,31.0,3889.0,40.0,1653.0,470.0,0.0,1.0,729.0,85.0,1009.0,True,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,2,4,0
19,3401.0,50.0,8714.0,70.0,4389.0,789.0,0.0,1.0,1605.0,170.54,2785.0,True,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,2,5,0
20,,,,,,,,,,,,False,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,2,6,0
21,104.0,38.0,184.0,61.0,242.0,40.0,0.0,1.0,52.0,20.96,83.0,True,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,3,1,0
22,1324.0,11.0,3072.0,12.0,1412.0,423.0,0.0,1.0,649.0,108.81,822.0,True,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,3,2,0
23,,,,,,,,,,,,False,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,3,3,0
24,359.0,64.0,734.0,109.0,480.0,184.0,0.0,1.0,195.0,58.98,202.0,True,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,4,1,0
25,,,,,,,,,,,,False,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,4,2,0
26,1238.0,31.0,2829.0,40.0,1840.0,707.0,0.0,1.0,717.0,124.11,775.0,True,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,5,1,0
27,,,,,,,,,,,,False,new,experiments/results/TL_2_2/focused_R/0.onnx,TL,6,1,0
28,10.0,7.0,13.0,8.0,163.0,2.0,0.0,1.0,4.0,13.53,14.0,True,new,experiments/results/TL_2_2/focused_R/1.onnx,TL,1,1,1
29,24.0,7.0,43.0,8.0,164.0,5.0,0.0,1.0,10.0,14.99,26.0,True,new,experiments/results/TL_2_2/focused_R/1.onnx,TL,1,2,1
30,48.0,9.0,69.0,10.0,182.0,6.0,0.0,1.0,14.0,15.95,46.0,True,new,experiments/results/TL_2_2/focused_R/1.onnx,TL,1,3,1
31,76.0,14.0,147.0,21.0,214.0,21.0,0.0,1.0,24.0,17.92,66.0,True,new,experiments/results/TL_2_2/focused_R/1.onnx,TL,1,4,1
32,104.0,14.0,195.0,20.0,239.0,27.0,0.0,1.0,27.0,18.96,80.0,True,new,experiments/results/TL_2_2/focused_R/1.onnx,TL,1,5,1
33,152.0,9.0,245.0,10.0,265.0,19.0,0.0,1.0,33.0,19.44,112.0,True,new,experiments/results/TL_2_2/focused_R/1.onnx,TL,1,6,1
34,218.0,9.0,353.0,10.0,304.0,26.0,0.0,1.0,48.0,22.48,133.0,True,new,experiments/results/TL_2_2/focused_R/1.onnx,TL,1,7,1
35,245.0,9.0,415.0,10.0,335.0,35.0,0.0,1.0,40.0,25.92,166.0,True,new,experiments/results/TL_2_2/focused_R/1.onnx,TL,1,8,1
36,338.0,9.0,554.0,10.0,376.0,41.0,0.0,1.0,61.0,19.11,196.0,True,new,experiments/results/TL_2_2/focused_R/1.onnx,TL,1,9,1
37,375.0,9.0,639.0,10.0,384.0,57.0,0.0,1.0,64.0,22.13,193.0,True,new,experiments/results/TL_2_2/focused_R/1.onnx,TL,1,10,1
38,454.0,9.0,786.0,10.0,497.0,71.0,0.0,1.0,74.0,27.21,307.0,True,new,experiments/results/TL_2_2/focused_R/1.onnx,TL,1,11,1
