,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,17.0,15.0,20.0,18.0,179.0,3.0,0.0,1.0,2.0,17.2,13.0,new,experiments/results/TA_2_2/5mill_SL20/62.onnx,TA,1,1
1,19.0,17.0,23.0,21.0,158.0,4.0,0.0,1.0,2.0,17.14,8.0,new,experiments/results/TA_2_2/5mill_SL20/62.onnx,TA,1,2
2,21.0,19.0,26.0,24.0,155.0,5.0,0.0,1.0,2.0,17.63,14.0,new,experiments/results/TA_2_2/5mill_SL20/62.onnx,TA,1,3
3,23.0,21.0,29.0,27.0,161.0,7.0,0.0,1.0,2.0,17.63,17.0,new,experiments/results/TA_2_2/5mill_SL20/62.onnx,TA,1,4
4,25.0,23.0,32.0,30.0,155.0,8.0,0.0,1.0,2.0,18.18,11.0,new,experiments/results/TA_2_2/5mill_SL20/62.onnx,TA,1,5
5,27.0,25.0,35.0,33.0,170.0,9.0,0.0,1.0,2.0,18.18,17.0,new,experiments/results/TA_2_2/5mill_SL20/62.onnx,TA,1,6
6,29.0,27.0,38.0,36.0,169.0,10.0,0.0,1.0,2.0,18.66,20.0,new,experiments/results/TA_2_2/5mill_SL20/62.onnx,TA,1,7
7,31.0,29.0,41.0,39.0,192.0,11.0,0.0,1.0,2.0,19.14,20.0,new,experiments/results/TA_2_2/5mill_SL20/62.onnx,TA,1,8
8,33.0,31.0,44.0,42.0,194.0,12.0,0.0,1.0,2.0,19.62,17.0,new,experiments/results/TA_2_2/5mill_SL20/62.onnx,TA,1,9
9,35.0,33.0,47.0,45.0,184.0,13.0,0.0,1.0,2.0,19.7,29.0,new,experiments/results/TA_2_2/5mill_SL20/62.onnx,TA,1,10
10,37.0,35.0,50.0,48.0,189.0,13.0,0.0,1.0,2.0,20.18,25.0,new,experiments/results/TA_2_2/5mill_SL20/62.onnx,TA,1,11
11,39.0,37.0,53.0,51.0,194.0,15.0,0.0,1.0,2.0,20.66,34.0,new,experiments/results/TA_2_2/5mill_SL20/62.onnx,TA,1,12
12,41.0,39.0,56.0,54.0,195.0,16.0,0.0,1.0,2.0,21.14,29.0,new,experiments/results/TA_2_2/5mill_SL20/62.onnx,TA,1,13
13,43.0,41.0,59.0,57.0,188.0,16.0,0.0,1.0,2.0,21.62,18.0,new,experiments/results/TA_2_2/5mill_SL20/62.onnx,TA,1,14
14,45.0,43.0,62.0,60.0,222.0,18.0,0.0,1.0,2.0,22.18,28.0,new,experiments/results/TA_2_2/5mill_SL20/62.onnx,TA,1,15
15,96.0,66.0,178.0,103.0,275.0,72.0,0.0,1.0,8.0,10.99,49.0,new,experiments/results/TA_2_2/5mill_SL20/62.onnx,TA,2,1
16,110.0,52.0,206.0,69.0,337.0,74.0,0.0,1.0,7.0,16.05,66.0,new,experiments/results/TA_2_2/5mill_SL20/62.onnx,TA,2,2
17,129.0,58.0,242.0,78.0,323.0,82.0,0.0,1.0,9.0,22.13,48.0,new,experiments/results/TA_2_2/5mill_SL20/62.onnx,TA,2,3
