,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),expansion_budget_exceeded,OutOfMem,algorithm,heuristic,problem,n,k,transitions/ms,idx
0,5,5,6,6,164,1,0,1,0,16.69,13.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,1,1,0.036585365853658534,0
1,5,5,6,6,167,1,0,1,0,17.7,13.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,1,2,0.03592814371257485,0
2,5,5,6,6,188,1,0,1,0,17.7,13.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,1,3,0.031914893617021274,0
3,5,5,6,6,166,1,0,1,0,17.7,13.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,1,4,0.03614457831325301,0
4,5,5,6,6,169,1,0,1,0,17.7,12.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,1,5,0.03550295857988166,0
5,5,5,6,6,172,1,0,1,0,17.7,11.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,1,6,0.03488372093023256,0
6,5,5,6,6,169,1,0,1,0,17.7,13.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,1,7,0.03550295857988166,0
7,5,5,6,6,168,1,0,1,0,17.7,14.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,1,8,0.03571428571428571,0
8,5,5,6,6,163,1,0,1,0,17.7,12.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,1,9,0.03680981595092025,0
9,5,5,6,6,165,1,0,1,0,17.7,13.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,1,10,0.03636363636363636,0
10,5,5,6,6,165,1,0,1,0,17.7,13.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,1,11,0.03636363636363636,0
11,5,5,6,6,166,1,0,1,0,18.18,12.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,1,12,0.03614457831325301,0
12,5,5,6,6,166,1,0,1,0,18.18,12.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,1,13,0.03614457831325301,0
13,5,5,6,6,175,1,0,1,0,18.18,14.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,1,14,0.03428571428571429,0
14,5,5,6,6,164,1,0,1,0,18.18,13.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,1,15,0.036585365853658534,0
15,17,11,28,14,183,10,0,1,0,20.18,23.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,2,1,0.15300546448087432,0
16,37,23,79,40,212,36,0,1,0,21.62,43.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,2,2,0.37264150943396224,0
17,65,43,156,88,267,74,0,1,0,25.14,77.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,2,3,0.5842696629213483,0
18,101,71,259,158,323,120,0,1,0,16.96,106.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,2,4,0.8018575851393189,0
19,145,107,388,250,375,186,0,1,0,32.08,129.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,2,5,1.0346666666666666,0
20,197,151,543,364,436,241,0,1,0,50.07,157.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,2,6,1.2454128440366972,0
21,257,203,724,500,612,337,0,1,0,84.11,202.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,2,7,1.1830065359477124,0
22,325,263,931,658,640,427,0,1,0,128.16,207.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,2,8,1.4546875,0
23,401,331,1164,838,794,528,0,1,0,52.19,286.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,2,9,1.4659949622166246,0
24,403,361,1169,911,801,464,0,1,0,45.24,315.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,2,10,1.4594257178526842,0
25,577,491,1708,1264,1166,760,0,1,0,107.97,333.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,2,11,1.4648370497427101,0
26,677,583,2019,1510,1279,891,0,1,0,118.48,424.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,2,12,1.5785770132916341,0
27,785,683,2356,1778,1526,1031,0,1,0,156.7,461.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,2,13,1.5439056356487548,0
28,901,791,2719,2068,1926,1182,0,1,0,24.66,545.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,2,14,1.4117341640706127,0
29,1025,907,3108,2380,2270,1344,0,1,0,131.7,633.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,2,15,1.3691629955947135,0
30,62,38,134,70,261,61,0,2,0,24.66,73.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,3,1,0.5134099616858238,0
31,217,98,669,215,592,369,0,1,0,86.12,197.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,3,2,1.1300675675675675,0
32,513,178,1775,409,1388,990,0,1,0,82.99,455.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,3,3,1.2788184438040346,0
33,1001,337,3690,891,4280,2112,0,1,0,80.63,925.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,3,4,0.8621495327102804,0
34,1526,0,5001,0,6453,2470,0,0,0,0.0,1675.0,true,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,3,5,0.7749883774988378,0
35,257,68,735,121,688,381,0,1,0,105.1,272.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,4,1,1.068313953488372,0
36,1297,0,5001,0,7571,2891,0,0,0,0.0,1867.0,true,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,4,2,0.6605468234050984,0
37,1025,139,3693,242,4643,2047,0,1,0,80.05,1198.0,false,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,5,1,0.7953909110488908,0
38,1855,0,5001,0,6993,2323,0,0,0,0.0,2706.0,true,False,new,experiments/results/BW_2_2/boolean_3/0.onnx,BW,6,1,0.7151437151437151,0
39,5,5,6,6,201,2,0,1,0,16.69,11.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,1,1,0.029850746268656716,1
40,5,5,6,6,169,2,0,1,0,16.7,12.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,1,2,0.03550295857988166,1
41,5,5,6,6,172,2,0,1,0,16.72,12.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,1,3,0.03488372093023256,1
42,5,5,6,6,188,2,0,1,0,16.69,12.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,1,4,0.031914893617021274,1
43,5,5,6,6,176,2,0,1,0,16.69,13.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,1,5,0.03409090909090909,1
44,5,5,6,6,167,2,0,1,0,16.69,11.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,1,6,0.03592814371257485,1
45,5,5,6,6,179,2,0,1,0,16.69,13.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,1,7,0.0335195530726257,1
46,5,5,6,6,184,2,0,1,0,16.69,12.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,1,8,0.03260869565217391,1
47,5,5,6,6,168,2,0,1,0,16.69,14.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,1,9,0.03571428571428571,1
48,5,5,6,6,195,2,0,1,0,16.69,12.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,1,10,0.03076923076923077,1
49,5,5,6,6,183,2,0,1,0,17.17,12.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,1,11,0.03278688524590164,1
50,5,5,6,6,173,2,0,1,0,17.17,12.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,1,12,0.03468208092485549,1
51,5,5,6,6,190,2,0,1,0,17.17,16.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,1,13,0.031578947368421054,1
52,5,5,6,6,187,2,0,1,0,17.17,16.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,1,14,0.03208556149732621,1
53,5,5,6,6,178,2,0,1,0,17.17,11.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,1,15,0.033707865168539325,1
54,15,11,21,14,183,6,0,1,0,20.18,20.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,2,1,0.11475409836065574,1
55,29,15,48,20,224,15,0,1,0,20.66,49.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,2,2,0.21428571428571427,1
56,38,24,63,34,215,21,0,1,0,21.14,52.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,2,3,0.2930232558139535,1
57,41,23,68,32,272,23,0,1,0,21.62,59.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,2,4,0.25,1
58,52,27,87,38,252,30,0,1,0,22.66,68.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,2,5,0.34523809523809523,1
59,132,31,261,44,424,115,0,1,0,30.02,150.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,2,6,0.6155660377358491,1
60,87,40,150,58,273,55,0,1,0,27.62,73.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,2,7,0.5494505494505495,1
61,57,39,92,56,253,31,0,1,0,23.14,68.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,2,8,0.36363636363636365,1
62,65,43,105,62,244,36,0,1,0,24.18,58.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,2,9,0.430327868852459,1
63,185,47,348,68,522,141,0,1,0,52.09,187.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,2,10,0.6666666666666666,1
64,61,51,93,74,229,30,0,1,0,22.66,55.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,2,11,0.40611353711790393,1
65,66,55,99,80,291,32,0,1,0,22.66,89.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,2,12,0.3402061855670103,1
66,514,59,1108,86,1268,516,0,1,0,111.64,299.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,2,13,0.8738170347003155,1
67,566,68,1228,100,1593,574,0,1,0,135.01,343.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,2,14,0.770872567482737,1
68,560,67,1184,98,1863,547,0,1,0,163.7,412.0,false,False,new,experiments/results/BW_2_2/boolean_3/1.onnx,BW,2,15,0.6355340848094472,1
