,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,6.0,6.0,8.0,8.0,18.0,2.0,0.0,2.0,0.0,15.16,0.0,new,r,AT,1,1
1,6.0,6.0,8.0,8.0,19.0,2.0,0.0,2.0,0.0,15.16,0.0,new,r,AT,1,2
2,7.0,6.0,9.0,8.0,20.0,2.0,0.0,2.0,0.0,15.14,0.0,new,r,AT,1,3
3,6.0,6.0,8.0,8.0,21.0,2.0,0.0,2.0,0.0,15.63,0.0,new,r,AT,1,4
4,6.0,6.0,8.0,8.0,23.0,2.0,0.0,2.0,0.0,15.62,0.0,new,r,AT,1,5
5,6.0,6.0,8.0,8.0,23.0,2.0,0.0,2.0,0.0,15.63,0.0,new,r,AT,1,6
6,6.0,6.0,8.0,8.0,24.0,2.0,0.0,2.0,0.0,15.62,0.0,new,r,AT,1,7
7,6.0,6.0,8.0,8.0,28.0,2.0,0.0,2.0,0.0,16.18,0.0,new,r,AT,1,8
8,6.0,6.0,8.0,8.0,27.0,2.0,0.0,2.0,0.0,16.18,0.0,new,r,AT,1,9
9,6.0,6.0,8.0,8.0,30.0,2.0,0.0,2.0,0.0,16.18,0.0,new,r,AT,1,10
10,6.0,6.0,8.0,8.0,31.0,2.0,0.0,2.0,0.0,16.18,0.0,new,r,AT,1,11
11,6.0,6.0,8.0,8.0,34.0,2.0,0.0,2.0,0.0,16.66,0.0,new,r,AT,1,12
12,6.0,6.0,8.0,8.0,37.0,2.0,0.0,2.0,0.0,16.66,0.0,new,r,AT,1,13
13,6.0,6.0,8.0,8.0,38.0,2.0,0.0,2.0,0.0,17.15,0.0,new,r,AT,1,14
14,6.0,6.0,8.0,8.0,42.0,2.0,0.0,2.0,0.0,17.14,0.0,new,r,AT,1,15
15,5.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,new,r,AT,2,1
16,33.0,22.0,55.0,35.0,56.0,12.0,0.0,1.0,4.0,17.14,0.0,new,r,AT,2,2
17,35.0,20.0,52.0,30.0,70.0,7.0,0.0,1.0,4.0,17.62,0.0,new,r,AT,2,3
18,41.0,20.0,60.0,30.0,64.0,11.0,0.0,2.0,2.0,18.66,0.0,new,r,AT,2,4
19,48.0,20.0,70.0,30.0,79.0,12.0,0.0,2.0,2.0,19.7,0.0,new,r,AT,2,5
20,57.0,20.0,82.0,30.0,131.0,13.0,0.0,2.0,2.0,21.62,0.0,new,r,AT,2,6
21,64.0,20.0,92.0,30.0,109.0,14.0,0.0,2.0,2.0,23.14,0.0,new,r,AT,2,7
22,71.0,20.0,102.0,30.0,123.0,15.0,0.0,2.0,2.0,25.14,1.0,new,r,AT,2,8
23,76.0,20.0,110.0,30.0,147.0,16.0,0.0,2.0,2.0,27.14,0.0,new,r,AT,2,9
24,83.0,20.0,120.0,30.0,168.0,17.0,0.0,2.0,2.0,9.16,1.0,new,r,AT,2,10
25,90.0,20.0,130.0,30.0,239.0,18.0,0.0,2.0,2.0,12.22,2.0,new,r,AT,2,11
26,97.0,20.0,140.0,30.0,231.0,19.0,0.0,2.0,2.0,15.31,1.0,new,r,AT,2,12
27,104.0,20.0,150.0,30.0,274.0,20.0,0.0,2.0,2.0,19.43,1.0,new,r,AT,2,13
28,111.0,20.0,160.0,30.0,310.0,21.0,0.0,2.0,2.0,24.54,0.0,new,r,AT,2,14
29,118.0,20.0,170.0,30.0,347.0,22.0,0.0,2.0,2.0,29.6,1.0,new,r,AT,2,15
30,5.0,0.0,4.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,new,r,AT,3,1
31,146.0,0.0,219.0,0.0,114.0,7.0,0.0,0.0,32.0,0.0,1.0,new,r,AT,3,2
32,291.0,117.0,544.0,199.0,246.0,76.0,0.0,1.0,102.0,37.91,3.0,new,r,AT,3,3
33,454.0,136.0,814.0,240.0,352.0,55.0,0.0,1.0,128.0,54.98,0.0,new,r,AT,3,4
34,701.0,119.0,1363.0,221.0,645.0,72.0,0.0,1.0,250.0,116.06,5.0,new,r,AT,3,5
35,1029.0,119.0,2126.0,221.0,916.0,67.0,0.0,1.0,363.0,71.36,6.0,new,r,AT,3,6
36,1389.0,119.0,2894.0,221.0,1221.0,67.0,0.0,1.0,453.0,36.83,9.0,new,r,AT,3,7
37,1821.0,136.0,3842.0,256.0,1692.0,67.0,0.0,1.0,561.0,56.35,9.0,new,r,AT,3,8
38,2331.0,106.0,4984.0,194.0,2270.0,64.0,0.0,1.0,679.0,120.61,13.0,new,r,AT,3,9
39,2925.0,136.0,6344.0,256.0,3166.0,67.0,0.0,1.0,813.0,116.92,13.0,new,r,AT,3,10
40,3609.0,112.0,7924.0,204.0,4005.0,65.0,0.0,1.0,954.0,104.64,7.0,new,r,AT,3,11
41,4389.0,106.0,9753.0,194.0,5851.0,65.0,0.0,1.0,1110.0,116.87,22.0,new,r,AT,3,12
42,5271.0,106.0,11847.0,194.0,7555.0,64.0,0.0,1.0,1278.0,166.92,23.0,new,r,AT,3,13
43,6261.0,117.0,14225.0,208.0,9888.0,66.0,0.0,1.0,1459.0,139.47,20.0,new,r,AT,3,14
44,7365.0,106.0,16899.0,194.0,12716.0,65.0,0.0,1.0,1650.0,153.14,24.0,new,r,AT,3,15
45,5.0,0.0,4.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,new,r,AT,4,1
46,307.0,0.0,375.0,0.0,219.0,0.0,0.0,0.0,74.0,0.0,1.0,new,r,AT,4,2
47,1480.0,0.0,2552.0,0.0,1108.0,203.0,0.0,0.0,559.0,0.0,5.0,new,r,AT,4,3
48,3377.0,785.0,6991.0,1571.0,4244.0,387.0,0.0,1.0,2062.0,203.89,8.0,new,r,AT,4,4
49,5761.0,826.0,12193.0,1662.0,7164.0,310.0,0.0,1.0,3270.0,136.14,24.0,new,r,AT,4,5
50,9369.0,773.0,21331.0,1598.0,13340.0,394.0,0.0,1.0,5430.0,281.98,43.0,new,r,AT,4,6
51,14155.0,762.0,33087.0,1529.0,23362.0,359.0,0.0,1.0,7662.0,151.19,66.0,new,r,AT,4,7
52,20587.0,840.0,48294.0,1728.0,34994.0,341.0,0.0,1.0,10402.0,423.84,111.0,new,r,AT,4,8
53,29001.0,805.0,69001.0,1670.0,54919.0,342.0,0.0,1.0,13938.0,466.59,146.0,new,r,AT,4,9
