,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,6.0,6.0,8.0,8.0,17.0,2.0,0.0,2.0,0.0,15.19,0.0,new,r,AT,1,1
1,6.0,6.0,8.0,8.0,19.0,2.0,0.0,2.0,0.0,15.18,0.0,new,r,AT,1,2
2,7.0,6.0,9.0,8.0,20.0,2.0,0.0,2.0,0.0,15.2,0.0,new,r,AT,1,3
3,6.0,6.0,8.0,8.0,21.0,2.0,0.0,2.0,0.0,15.64,0.0,new,r,AT,1,4
4,6.0,6.0,8.0,8.0,22.0,2.0,0.0,2.0,0.0,15.62,0.0,new,r,AT,1,5
5,6.0,6.0,8.0,8.0,24.0,2.0,0.0,2.0,0.0,15.64,0.0,new,r,AT,1,6
6,6.0,6.0,8.0,8.0,25.0,2.0,0.0,2.0,0.0,15.62,0.0,new,r,AT,1,7
7,6.0,6.0,8.0,8.0,26.0,2.0,0.0,2.0,0.0,16.18,0.0,new,r,AT,1,8
8,6.0,6.0,8.0,8.0,27.0,2.0,0.0,2.0,0.0,16.18,0.0,new,r,AT,1,9
9,6.0,6.0,8.0,8.0,30.0,2.0,0.0,2.0,0.0,16.18,0.0,new,r,AT,1,10
10,6.0,6.0,8.0,8.0,47.0,2.0,0.0,2.0,0.0,16.66,0.0,new,r,AT,1,11
11,6.0,6.0,8.0,8.0,33.0,2.0,0.0,2.0,0.0,16.66,0.0,new,r,AT,1,12
12,6.0,6.0,8.0,8.0,35.0,2.0,0.0,2.0,0.0,16.66,0.0,new,r,AT,1,13
13,6.0,6.0,8.0,8.0,40.0,2.0,0.0,2.0,0.0,17.15,0.0,new,r,AT,1,14
14,6.0,6.0,8.0,8.0,40.0,2.0,0.0,2.0,0.0,17.14,0.0,new,r,AT,1,15
15,5.0,0.0,4.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,new,r,AT,2,1
16,33.0,22.0,55.0,35.0,41.0,12.0,0.0,1.0,4.0,17.14,0.0,new,r,AT,2,2
17,35.0,20.0,52.0,30.0,50.0,7.0,0.0,1.0,4.0,17.62,0.0,new,r,AT,2,3
18,41.0,20.0,60.0,30.0,89.0,11.0,0.0,2.0,2.0,18.66,1.0,new,r,AT,2,4
19,48.0,20.0,70.0,30.0,89.0,12.0,0.0,2.0,2.0,19.7,0.0,new,r,AT,2,5
20,57.0,20.0,82.0,30.0,92.0,13.0,0.0,2.0,2.0,21.62,0.0,new,r,AT,2,6
