,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,4.0,0.0,3.0,0.0,113.0,0.0,0.0,0.0,1.0,0.0,3.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,1,1
1,5.0,0.0,4.0,0.0,116.0,0.0,0.0,0.0,1.0,0.0,6.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,1,2
2,6.0,0.0,5.0,0.0,115.0,0.0,0.0,0.0,1.0,0.0,4.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,1,3
3,7.0,0.0,6.0,0.0,123.0,0.0,0.0,0.0,1.0,0.0,5.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,1,4
4,8.0,0.0,7.0,0.0,134.0,0.0,0.0,0.0,1.0,0.0,5.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,1,5
5,9.0,0.0,8.0,0.0,137.0,0.0,0.0,0.0,1.0,0.0,6.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,1,6
6,10.0,0.0,9.0,0.0,118.0,0.0,0.0,0.0,1.0,0.0,3.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,1,7
7,11.0,0.0,10.0,0.0,149.0,0.0,0.0,0.0,1.0,0.0,4.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,1,8
8,12.0,0.0,11.0,0.0,139.0,0.0,0.0,0.0,1.0,0.0,6.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,1,9
9,13.0,0.0,12.0,0.0,139.0,0.0,0.0,0.0,1.0,0.0,6.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,1,10
10,14.0,0.0,13.0,0.0,152.0,0.0,0.0,0.0,1.0,0.0,6.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,1,11
11,15.0,0.0,14.0,0.0,139.0,0.0,0.0,0.0,1.0,0.0,4.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,1,12
12,16.0,0.0,15.0,0.0,146.0,0.0,0.0,0.0,1.0,0.0,4.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,1,13
13,17.0,0.0,16.0,0.0,122.0,0.0,0.0,0.0,1.0,0.0,4.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,1,14
14,18.0,0.0,17.0,0.0,121.0,0.0,0.0,0.0,1.0,0.0,5.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,1,15
15,116.0,66.0,199.0,116.0,231.0,49.0,1.0,1.0,6.0,27.14,26.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,2,1
16,75.0,53.0,118.0,83.0,205.0,29.0,0.0,1.0,7.0,21.62,25.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,2,2
17,91.0,62.0,139.0,98.0,218.0,35.0,0.0,1.0,7.0,23.62,33.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,2,3
18,89.0,51.0,117.0,73.0,228.0,21.0,0.0,1.0,5.0,21.62,36.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,2,4
19,105.0,56.0,138.0,80.0,187.0,23.0,0.0,1.0,8.0,22.66,32.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,2,5
20,108.0,61.0,144.0,87.0,218.0,25.0,0.0,1.0,9.0,23.14,39.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,2,6
21,129.0,66.0,169.0,94.0,200.0,27.0,0.0,1.0,11.0,24.66,25.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,2,7
22,132.0,71.0,174.0,101.0,202.0,29.0,0.0,1.0,11.0,25.62,38.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,2,8
23,143.0,76.0,187.0,108.0,207.0,31.0,0.0,1.0,11.0,27.14,36.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,2,9
24,146.0,81.0,192.0,115.0,281.0,33.0,0.0,1.0,11.0,28.18,42.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,2,10
25,157.0,86.0,205.0,122.0,287.0,35.0,0.0,1.0,11.0,8.84,54.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,2,11
26,168.0,91.0,220.0,129.0,264.0,37.0,0.0,1.0,13.0,9.86,47.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,2,12
27,179.0,96.0,233.0,136.0,234.0,39.0,0.0,1.0,13.0,11.9,46.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,2,13
28,190.0,101.0,248.0,143.0,305.0,41.0,0.0,1.0,15.0,12.95,70.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,2,14
29,201.0,106.0,261.0,150.0,317.0,43.0,0.0,1.0,15.0,15.93,65.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,2,15
30,214.0,40.0,318.0,55.0,286.0,7.0,1.0,64.0,10.0,19.68,77.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,3,1
31,347.0,46.0,517.0,64.0,424.0,7.0,1.0,108.0,18.0,38.72,120.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,3,2
32,471.0,52.0,722.0,73.0,538.0,8.0,1.0,154.0,29.0,64.73,209.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,3,3
33,1329.0,58.0,2396.0,82.0,1764.0,9.0,1.0,635.0,178.0,22.81,1257.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,3,4
34,2445.0,130.0,4691.0,193.0,5346.0,20.0,1.0,1182.0,380.0,178.11,4549.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,3,5
35,3189.0,123.0,6047.0,176.0,9192.0,22.0,1.0,1433.0,540.0,171.18,8252.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,3,6
36,4156.0,134.0,7773.0,193.0,15933.0,24.0,1.0,1711.0,776.0,240.77,14725.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,3,7
37,5500.0,145.0,10107.0,210.0,30297.0,26.0,3.0,2047.0,1062.0,429.4,28784.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,3,8
38,6978.0,156.0,12545.0,227.0,51869.0,28.0,3.0,2350.0,1414.0,380.15,49996.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,3,9
39,8524.0,167.0,15041.0,244.0,72461.0,30.0,3.0,2650.0,1837.0,466.42,70229.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,3,10
40,10574.0,178.0,18339.0,261.0,119902.0,32.0,3.0,2991.0,2319.0,456.56,117332.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,3,11
41,12947.0,189.0,21953.0,278.0,175887.0,34.0,3.0,3315.0,2928.0,475.69,172591.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,3,12
42,14155.0,172.0,22217.0,226.0,253517.0,36.0,3.0,3682.0,1097.0,450.14,249686.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,3,13
43,16403.0,181.0,25476.0,238.0,345002.0,38.0,3.0,4061.0,1213.0,495.1,340236.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,3,14
44,19737.0,190.0,29805.0,250.0,506455.0,40.0,3.0,4445.0,1396.0,501.58,500933.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,3,15
45,1912.0,174.0,3440.0,263.0,3041.0,7.0,9.0,1342.0,0.0,87.5,2206.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,4,1
46,2920.0,311.0,5146.0,438.0,6691.0,13.0,16.0,1861.0,0.0,202.13,5652.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,4,2
47,6570.0,275.0,13263.0,517.0,46264.0,9.0,7.0,5610.0,1.0,394.11,43400.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,4,3
48,9087.0,389.0,18678.0,622.0,81746.0,9.0,7.0,8184.0,1.0,513.96,77851.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,4,4
49,9734.0,653.0,22282.0,1203.0,86230.0,13.0,6.0,11294.0,1.0,459.38,82457.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,4,5
50,7403.0,425.0,14009.0,621.0,44951.0,14.0,6.0,5876.0,0.0,425.98,42424.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,4,6
51,8812.0,485.0,16853.0,722.0,65883.0,15.0,6.0,7046.0,0.0,448.14,62938.0,new,experiments/results/DP_2_2/TB_5mill/10.onnx,DP,4,7
