,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,8.0,7.0,10.0,8.0,185.0,2.0,0.0,1.0,2.0,18.24,18.0,new,experiments/results/TL_2_2/RR/20.onnx,TL,1,1
1,7.0,7.0,8.0,8.0,158.0,2.0,0.0,1.0,0.0,19.7,14.0,new,experiments/results/TL_2_2/RR/20.onnx,TL,1,2
2,8.0,7.0,9.0,8.0,162.0,2.0,0.0,1.0,0.0,19.7,18.0,new,experiments/results/TL_2_2/RR/20.onnx,TL,1,3
3,8.0,7.0,9.0,8.0,167.0,2.0,0.0,1.0,0.0,19.7,22.0,new,experiments/results/TL_2_2/RR/20.onnx,TL,1,4
4,8.0,7.0,9.0,8.0,165.0,2.0,0.0,1.0,0.0,19.7,16.0,new,experiments/results/TL_2_2/RR/20.onnx,TL,1,5
5,8.0,7.0,9.0,8.0,164.0,2.0,0.0,1.0,0.0,19.7,19.0,new,experiments/results/TL_2_2/RR/20.onnx,TL,1,6
6,8.0,7.0,9.0,8.0,166.0,2.0,0.0,1.0,0.0,20.18,17.0,new,experiments/results/TL_2_2/RR/20.onnx,TL,1,7
7,8.0,7.0,9.0,8.0,164.0,2.0,0.0,1.0,0.0,20.21,16.0,new,experiments/results/TL_2_2/RR/20.onnx,TL,1,8
8,8.0,7.0,9.0,8.0,187.0,2.0,0.0,1.0,0.0,20.21,17.0,new,experiments/results/TL_2_2/RR/20.onnx,TL,1,9
9,8.0,7.0,9.0,8.0,174.0,2.0,0.0,1.0,0.0,19.7,21.0,new,experiments/results/TL_2_2/RR/20.onnx,TL,1,10
10,8.0,7.0,9.0,8.0,182.0,2.0,0.0,1.0,0.0,19.7,14.0,new,experiments/results/TL_2_2/RR/20.onnx,TL,1,11
11,8.0,7.0,9.0,8.0,167.0,2.0,0.0,1.0,0.0,19.7,19.0,new,experiments/results/TL_2_2/RR/20.onnx,TL,1,12
12,8.0,7.0,9.0,8.0,183.0,2.0,0.0,1.0,0.0,19.7,23.0,new,experiments/results/TL_2_2/RR/20.onnx,TL,1,13
13,7.0,7.0,8.0,8.0,173.0,2.0,0.0,1.0,0.0,20.24,22.0,new,experiments/results/TL_2_2/RR/20.onnx,TL,1,14
14,7.0,7.0,8.0,8.0,186.0,2.0,0.0,1.0,0.0,19.7,15.0,new,experiments/results/TL_2_2/RR/20.onnx,TL,1,15
15,18.0,9.0,20.0,10.0,181.0,2.0,0.0,1.0,6.0,20.18,34.0,new,experiments/results/TL_2_2/RR/20.onnx,TL,2,1
16,9.0,9.0,10.0,10.0,187.0,2.0,0.0,1.0,0.0,20.18,25.0,new,experiments/results/TL_2_2/RR/20.onnx,TL,2,2
17,9.0,9.0,10.0,10.0,189.0,2.0,0.0,1.0,0.0,20.18,23.0,new,experiments/results/TL_2_2/RR/20.onnx,TL,2,3
