,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k,idx
0,11.0,7.0,13.0,8.0,158.0,2.0,0.0,1.0,4.0,19.7,16.0,new,experiments/results/TL_2_2/RR/0.onnx,TL,1,1,0
1,25.0,14.0,44.0,22.0,201.0,9.0,0.0,1.0,8.0,20.18,36.0,new,experiments/results/TL_2_2/RR/0.onnx,TL,1,2,0
2,39.0,14.0,69.0,18.0,258.0,6.0,0.0,1.0,12.0,21.14,76.0,new,experiments/results/TL_2_2/RR/0.onnx,TL,1,3,0
3,67.0,27.0,130.0,46.0,266.0,16.0,0.0,1.0,15.0,22.66,80.0,new,experiments/results/TL_2_2/RR/0.onnx,TL,1,4,0
4,91.0,25.0,179.0,36.0,275.0,22.0,0.0,1.0,15.0,24.66,112.0,new,experiments/results/TL_2_2/RR/0.onnx,TL,1,5,0
5,121.0,25.0,245.0,36.0,314.0,30.0,0.0,1.0,15.0,27.14,145.0,new,experiments/results/TL_2_2/RR/0.onnx,TL,1,6,0
6,138.0,19.0,266.0,26.0,330.0,12.0,0.0,1.0,16.0,27.14,132.0,new,experiments/results/TL_2_2/RR/0.onnx,TL,1,7,0
7,215.0,40.0,445.0,62.0,411.0,43.0,0.0,1.0,24.0,22.32,221.0,new,experiments/results/TL_2_2/RR/0.onnx,TL,1,8,0
8,247.0,40.0,484.0,62.0,472.0,20.0,0.0,1.0,40.0,19.36,278.0,new,experiments/results/TL_2_2/RR/0.onnx,TL,1,9,0
9,247.0,32.0,499.0,48.0,400.0,12.0,0.0,1.0,22.0,22.36,209.0,new,experiments/results/TL_2_2/RR/0.onnx,TL,1,10,0
10,338.0,10.0,788.0,12.0,557.0,156.0,0.0,1.0,28.0,49.36,300.0,new,experiments/results/TL_2_2/RR/0.onnx,TL,1,11,0
11,392.0,10.0,919.0,12.0,641.0,188.0,0.0,1.0,36.0,60.4,363.0,new,experiments/results/TL_2_2/RR/0.onnx,TL,1,12,0
12,465.0,10.0,1115.0,12.0,744.0,223.0,0.0,1.0,40.0,80.42,406.0,new,experiments/results/TL_2_2/RR/0.onnx,TL,1,13,0
13,539.0,10.0,1298.0,12.0,831.0,261.0,0.0,1.0,41.0,100.42,469.0,new,experiments/results/TL_2_2/RR/0.onnx,TL,1,14,0
14,615.0,10.0,1492.0,12.0,1062.0,302.0,0.0,1.0,45.0,140.46,575.0,new,experiments/results/TL_2_2/RR/0.onnx,TL,1,15,0
15,21.0,9.0,26.0,10.0,180.0,2.0,0.0,1.0,8.0,19.73,31.0,new,experiments/results/TL_2_2/RR/0.onnx,TL,2,1,0
16,171.0,39.0,365.0,66.0,356.0,43.0,0.0,1.0,87.0,19.26,158.0,new,experiments/results/TL_2_2/RR/0.onnx,TL,2,2,0
17,527.0,117.0,1291.0,252.0,725.0,101.0,0.0,1.0,227.0,84.28,385.0,new,experiments/results/TL_2_2/RR/0.onnx,TL,2,3,0
18,1438.0,88.0,3822.0,178.0,2438.0,302.0,0.0,1.0,467.0,28.81,1371.0,new,experiments/results/TL_2_2/RR/0.onnx,TL,2,4,0
19,2251.0,91.0,5672.0,175.0,3293.0,60.0,0.0,1.0,779.0,151.44,1953.0,new,experiments/results/TL_2_2/RR/0.onnx,TL,2,5,0
20,,,,,,,,,,,,new,experiments/results/TL_2_2/RR/0.onnx,TL,2,6,0
21,91.0,25.0,149.0,35.0,268.0,19.0,0.0,1.0,35.0,26.18,106.0,new,experiments/results/TL_2_2/RR/0.onnx,TL,3,1,0
22,925.0,186.0,2175.0,413.0,1400.0,182.0,0.0,1.0,520.0,96.49,780.0,new,experiments/results/TL_2_2/RR/0.onnx,TL,3,2,0
23,,,,,,,,,,,,new,experiments/results/TL_2_2/RR/0.onnx,TL,3,3,0
24,289.0,31.0,529.0,44.0,483.0,49.0,0.0,1.0,144.0,44.19,252.0,new,experiments/results/TL_2_2/RR/0.onnx,TL,4,1,0
25,,,,,,,,,,,,new,experiments/results/TL_2_2/RR/0.onnx,TL,4,2,0
26,865.0,37.0,1720.0,54.0,1595.0,204.0,0.0,1.0,479.0,139.89,829.0,new,experiments/results/TL_2_2/RR/0.onnx,TL,5,1,0
27,,,,,,,,,,,,new,experiments/results/TL_2_2/RR/0.onnx,TL,6,1,0
28,12.0,7.0,15.0,8.0,194.0,3.0,0.0,1.0,4.0,18.21,25.0,new,experiments/results/TL_2_2/RR/1.onnx,TL,1,1,1
29,20.0,7.0,25.0,8.0,201.0,2.0,0.0,1.0,1.0,20.18,30.0,new,experiments/results/TL_2_2/RR/1.onnx,TL,1,2,1
30,44.0,7.0,83.0,8.0,215.0,22.0,0.0,1.0,5.0,21.62,56.0,new,experiments/results/TL_2_2/RR/1.onnx,TL,1,3,1
31,69.0,7.0,142.0,8.0,248.0,43.0,0.0,2.0,6.0,23.62,87.0,new,experiments/results/TL_2_2/RR/1.onnx,TL,1,4,1
32,111.0,14.0,234.0,22.0,328.0,74.0,0.0,2.0,11.0,28.18,122.0,new,experiments/results/TL_2_2/RR/1.onnx,TL,1,5,1
33,135.0,91.0,288.0,195.0,313.0,79.0,0.0,12.0,8.0,17.1,135.0,new,experiments/results/TL_2_2/RR/1.onnx,TL,1,6,1
34,135.0,10.0,324.0,12.0,386.0,106.0,0.0,1.0,3.0,23.12,160.0,new,experiments/results/TL_2_2/RR/1.onnx,TL,1,7,1
35,77.0,10.0,164.0,12.0,274.0,39.0,0.0,2.0,0.0,25.14,98.0,new,experiments/results/TL_2_2/RR/1.onnx,TL,1,8,1
36,53.0,14.0,102.0,22.0,248.0,20.0,0.0,2.0,0.0,22.66,60.0,new,experiments/results/TL_2_2/RR/1.onnx,TL,1,9,1
37,47.0,14.0,87.0,22.0,229.0,19.0,0.0,2.0,0.0,22.18,53.0,new,experiments/results/TL_2_2/RR/1.onnx,TL,1,10,1
38,57.0,14.0,115.0,22.0,241.0,29.0,0.0,2.0,0.0,23.14,81.0,new,experiments/results/TL_2_2/RR/1.onnx,TL,1,11,1
39,47.0,14.0,86.0,22.0,230.0,17.0,0.0,1.0,0.0,22.18,70.0,new,experiments/results/TL_2_2/RR/1.onnx,TL,1,12,1
40,47.0,14.0,86.0,22.0,233.0,17.0,0.0,1.0,0.0,22.66,75.0,new,experiments/results/TL_2_2/RR/1.onnx,TL,1,13,1
41,44.0,14.0,79.0,22.0,220.0,17.0,0.0,1.0,0.0,22.18,66.0,new,experiments/results/TL_2_2/RR/1.onnx,TL,1,14,1
42,60.0,14.0,125.0,22.0,246.0,25.0,0.0,1.0,0.0,23.62,65.0,new,experiments/results/TL_2_2/RR/1.onnx,TL,1,15,1
43,18.0,9.0,19.0,10.0,183.0,2.0,0.0,1.0,3.0,20.18,37.0,new,experiments/results/TL_2_2/RR/1.onnx,TL,2,1,1
44,21.0,9.0,26.0,10.0,203.0,3.0,0.0,1.0,1.0,20.66,37.0,new,experiments/results/TL_2_2/RR/1.onnx,TL,2,2,1
45,30.0,9.0,37.0,10.0,213.0,3.0,0.0,1.0,1.0,21.14,41.0,new,experiments/results/TL_2_2/RR/1.onnx,TL,2,3,1
46,1162.0,31.0,3033.0,49.0,2716.0,990.0,0.0,1.0,192.0,95.92,1105.0,new,experiments/results/TL_2_2/RR/1.onnx,TL,2,4,1
47,1570.0,424.0,4161.0,1105.0,3628.0,1212.0,0.0,29.0,180.0,179.59,1445.0,new,experiments/results/TL_2_2/RR/1.onnx,TL,2,5,1
48,1825.0,58.0,4644.0,101.0,2874.0,778.0,0.0,1.0,144.0,86.92,1408.0,new,experiments/results/TL_2_2/RR/1.onnx,TL,2,6,1
49,,,,,,,,,,,,new,experiments/results/TL_2_2/RR/1.onnx,TL,2,7,1
50,28.0,11.0,32.0,12.0,198.0,3.0,0.0,1.0,6.0,21.17,47.0,new,experiments/results/TL_2_2/RR/1.onnx,TL,3,1,1
51,31.0,11.0,37.0,12.0,212.0,3.0,0.0,1.0,1.0,21.65,63.0,new,experiments/results/TL_2_2/RR/1.onnx,TL,3,2,1
52,,,,,,,,,,,,new,experiments/results/TL_2_2/RR/1.onnx,TL,3,3,1
53,38.0,13.0,47.0,14.0,238.0,2.0,0.0,1.0,9.0,21.62,62.0,new,experiments/results/TL_2_2/RR/1.onnx,TL,4,1,1
54,,,,,,,,,,,,new,experiments/results/TL_2_2/RR/1.onnx,TL,4,2,1
55,466.0,15.0,786.0,16.0,818.0,103.0,0.0,1.0,200.0,85.19,484.0,new,experiments/results/TL_2_2/RR/1.onnx,TL,5,1,1
56,,,,,,,,,,,,new,experiments/results/TL_2_2/RR/1.onnx,TL,6,1,1
57,10.0,7.0,11.0,8.0,178.0,2.0,0.0,1.0,2.0,18.75,18.0,new,experiments/results/TL_2_2/RR/2.onnx,TL,1,1,2
58,24.0,7.0,39.0,8.0,193.0,8.0,0.0,1.0,5.0,20.18,41.0,new,experiments/results/TL_2_2/RR/2.onnx,TL,1,2,2
59,48.0,15.0,88.0,23.0,210.0,18.0,0.0,1.0,8.0,21.62,54.0,new,experiments/results/TL_2_2/RR/2.onnx,TL,1,3,2
60,86.0,33.0,178.0,54.0,282.0,42.0,0.0,3.0,15.0,24.66,114.0,new,experiments/results/TL_2_2/RR/2.onnx,TL,1,4,2
61,115.0,22.0,241.0,38.0,297.0,56.0,0.0,1.0,11.0,27.62,129.0,new,experiments/results/TL_2_2/RR/2.onnx,TL,1,5,2
62,155.0,14.0,336.0,22.0,335.0,78.0,0.0,1.0,12.0,19.22,145.0,new,experiments/results/TL_2_2/RR/2.onnx,TL,1,6,2
63,163.0,22.0,386.0,38.0,416.0,83.0,0.0,1.0,5.0,22.25,210.0,new,experiments/results/TL_2_2/RR/2.onnx,TL,1,7,2
64,81.0,14.0,143.0,22.0,265.0,12.0,0.0,1.0,0.0,23.14,89.0,new,experiments/results/TL_2_2/RR/2.onnx,TL,1,8,2
65,362.0,41.0,838.0,76.0,641.0,114.0,0.0,1.0,14.0,50.45,389.0,new,experiments/results/TL_2_2/RR/2.onnx,TL,1,9,2
66,289.0,70.0,609.0,116.0,458.0,87.0,0.0,1.0,21.0,33.45,240.0,new,experiments/results/TL_2_2/RR/2.onnx,TL,1,10,2
67,158.0,10.0,266.0,12.0,315.0,8.0,0.0,1.0,7.0,27.14,146.0,new,experiments/results/TL_2_2/RR/2.onnx,TL,1,11,2
68,437.0,95.0,916.0,162.0,580.0,94.0,0.0,1.0,57.0,32.54,342.0,new,experiments/results/TL_2_2/RR/2.onnx,TL,1,12,2
69,506.0,7.0,1052.0,8.0,579.0,107.0,0.0,4.0,84.0,34.59,361.0,new,experiments/results/TL_2_2/RR/2.onnx,TL,1,13,2
70,574.0,124.0,1157.0,216.0,657.0,109.0,0.0,1.0,48.0,41.38,399.0,new,experiments/results/TL_2_2/RR/2.onnx,TL,1,14,2
71,259.0,7.0,437.0,8.0,466.0,2.0,0.0,1.0,12.0,20.47,268.0,new,experiments/results/TL_2_2/RR/2.onnx,TL,1,15,2
72,17.0,9.0,20.0,10.0,190.0,2.0,0.0,1.0,5.0,20.18,44.0,new,experiments/results/TL_2_2/RR/2.onnx,TL,2,1,2
73,202.0,9.0,333.0,10.0,466.0,43.0,0.0,1.0,51.0,18.33,243.0,new,experiments/results/TL_2_2/RR/2.onnx,TL,2,2,2
74,744.0,142.0,1654.0,303.0,1232.0,410.0,0.0,12.0,205.0,35.67,611.0,new,experiments/results/TL_2_2/RR/2.onnx,TL,2,3,2
75,1855.0,366.0,4898.0,873.0,4132.0,1255.0,0.0,24.0,579.0,71.96,1963.0,new,experiments/results/TL_2_2/RR/2.onnx,TL,2,4,2
76,,,,,,,,,,,,new,experiments/results/TL_2_2/RR/2.onnx,TL,2,5,2
77,102.0,11.0,173.0,12.0,312.0,23.0,0.0,1.0,45.0,27.62,144.0,new,experiments/results/TL_2_2/RR/2.onnx,TL,3,1,2
78,1105.0,11.0,2192.0,12.0,1608.0,423.0,0.0,1.0,421.0,20.73,968.0,new,experiments/results/TL_2_2/RR/2.onnx,TL,3,2,2
79,,,,,,,,,,,,new,experiments/results/TL_2_2/RR/2.onnx,TL,3,3,2
80,224.0,13.0,374.0,14.0,439.0,35.0,0.0,1.0,91.0,29.16,248.0,new,experiments/results/TL_2_2/RR/2.onnx,TL,4,1,2
81,,,,,,,,,,,,new,experiments/results/TL_2_2/RR/2.onnx,TL,4,2,2
82,449.0,15.0,775.0,16.0,741.0,108.0,0.0,1.0,166.0,83.18,430.0,new,experiments/results/TL_2_2/RR/2.onnx,TL,5,1,2
83,,,,,,,,,,,,new,experiments/results/TL_2_2/RR/2.onnx,TL,6,1,2
84,10.0,7.0,12.0,8.0,177.0,2.0,0.0,1.0,3.0,18.75,16.0,new,experiments/results/TL_2_2/RR/3.onnx,TL,1,1,3
85,26.0,7.0,40.0,8.0,192.0,6.0,0.0,1.0,6.0,20.18,40.0,new,experiments/results/TL_2_2/RR/3.onnx,TL,1,2,3
86,52.0,7.0,91.0,8.0,215.0,13.0,0.0,1.0,9.0,21.62,62.0,new,experiments/results/TL_2_2/RR/3.onnx,TL,1,3,3
87,86.0,7.0,169.0,8.0,266.0,28.0,0.0,1.0,11.0,24.18,98.0,new,experiments/results/TL_2_2/RR/3.onnx,TL,1,4,3
88,128.0,14.0,258.0,22.0,301.0,51.0,0.0,1.0,16.0,27.62,126.0,new,experiments/results/TL_2_2/RR/3.onnx,TL,1,5,3
89,177.0,14.0,379.0,22.0,374.0,79.0,0.0,1.0,23.0,19.27,195.0,new,experiments/results/TL_2_2/RR/3.onnx,TL,1,6,3
90,236.0,14.0,515.0,22.0,468.0,102.0,0.0,1.0,27.0,28.4,234.0,new,experiments/results/TL_2_2/RR/3.onnx,TL,1,7,3
91,288.0,22.0,652.0,38.0,507.0,105.0,0.0,1.0,34.0,37.44,271.0,new,experiments/results/TL_2_2/RR/3.onnx,TL,1,8,3
92,372.0,14.0,869.0,18.0,594.0,185.0,0.0,6.0,44.0,57.42,327.0,new,experiments/results/TL_2_2/RR/3.onnx,TL,1,9,3
93,445.0,10.0,1093.0,12.0,675.0,218.0,0.0,12.0,52.0,73.44,375.0,new,experiments/results/TL_2_2/RR/3.onnx,TL,1,10,3
94,388.0,14.0,899.0,18.0,675.0,115.0,0.0,1.0,6.0,48.48,405.0,new,experiments/results/TL_2_2/RR/3.onnx,TL,1,11,3
95,479.0,22.0,1077.0,38.0,748.0,117.0,0.0,1.0,11.0,61.46,446.0,new,experiments/results/TL_2_2/RR/3.onnx,TL,1,12,3
96,569.0,22.0,1333.0,38.0,790.0,158.0,0.0,1.0,9.0,77.47,496.0,new,experiments/results/TL_2_2/RR/3.onnx,TL,1,13,3
97,621.0,22.0,1451.0,38.0,1094.0,247.0,0.0,1.0,10.0,54.18,507.0,new,experiments/results/TL_2_2/RR/3.onnx,TL,1,14,3
98,346.0,22.0,794.0,38.0,637.0,105.0,0.0,1.0,0.0,62.52,355.0,new,experiments/results/TL_2_2/RR/3.onnx,TL,1,15,3
99,32.0,9.0,43.0,10.0,199.0,3.0,0.0,1.0,11.0,20.66,51.0,new,experiments/results/TL_2_2/RR/3.onnx,TL,2,1,3
100,205.0,18.0,411.0,28.0,421.0,65.0,0.0,1.0,73.0,24.39,197.0,new,experiments/results/TL_2_2/RR/3.onnx,TL,2,2,3
101,722.0,26.0,1579.0,39.0,1408.0,301.0,0.0,1.0,183.0,153.49,916.0,new,experiments/results/TL_2_2/RR/3.onnx,TL,2,3,3
102,1873.0,32.0,4602.0,56.0,3508.0,992.0,0.0,1.0,418.0,134.81,1782.0,new,experiments/results/TL_2_2/RR/3.onnx,TL,2,4,3
103,,,,,,,,,,,,new,experiments/results/TL_2_2/RR/3.onnx,TL,2,5,3
104,89.0,11.0,137.0,12.0,264.0,9.0,0.0,1.0,32.0,25.14,97.0,new,experiments/results/TL_2_2/RR/3.onnx,TL,3,1,3
105,1207.0,11.0,2734.0,12.0,2181.0,437.0,0.0,1.0,577.0,35.7,1130.0,new,experiments/results/TL_2_2/RR/3.onnx,TL,3,2,3
106,,,,,,,,,,,,new,experiments/results/TL_2_2/RR/3.onnx,TL,3,3,3
107,318.0,13.0,611.0,14.0,563.0,84.0,0.0,1.0,146.0,54.21,320.0,new,experiments/results/TL_2_2/RR/3.onnx,TL,4,1,3
108,,,,,,,,,,,,new,experiments/results/TL_2_2/RR/3.onnx,TL,4,2,3
109,1105.0,15.0,2345.0,16.0,2136.0,438.0,0.0,1.0,615.0,81.01,1091.0,new,experiments/results/TL_2_2/RR/3.onnx,TL,5,1,3
110,,,,,,,,,,,,new,experiments/results/TL_2_2/RR/3.onnx,TL,6,1,3
111,11.0,7.0,12.0,8.0,162.0,2.0,0.0,1.0,3.0,18.24,18.0,new,experiments/results/TL_2_2/RR/4.onnx,TL,1,1,4
112,24.0,7.0,40.0,8.0,223.0,6.0,0.0,1.0,7.0,20.18,47.0,new,experiments/results/TL_2_2/RR/4.onnx,TL,1,2,4
113,43.0,22.0,85.0,38.0,254.0,18.0,0.0,1.0,11.0,21.62,63.0,new,experiments/results/TL_2_2/RR/4.onnx,TL,1,3,4
114,76.0,22.0,140.0,38.0,256.0,27.0,0.0,1.0,11.0,23.14,92.0,new,experiments/results/TL_2_2/RR/4.onnx,TL,1,4,4
