,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,6.0,6.0,8.0,8.0,163.0,2.0,0.0,1.0,0.0,17.21,12.0,new,experiments/results/AT_2_2/RR/65.onnx,AT,1,1
1,7.0,6.0,10.0,8.0,164.0,2.0,0.0,1.0,0.0,17.21,13.0,new,experiments/results/AT_2_2/RR/65.onnx,AT,1,2
2,8.0,6.0,12.0,8.0,171.0,2.0,0.0,1.0,0.0,17.7,20.0,new,experiments/results/AT_2_2/RR/65.onnx,AT,1,3
3,9.0,6.0,14.0,8.0,173.0,2.0,0.0,1.0,0.0,18.72,23.0,new,experiments/results/AT_2_2/RR/65.onnx,AT,1,4
4,10.0,6.0,16.0,8.0,194.0,2.0,0.0,1.0,0.0,19.7,32.0,new,experiments/results/AT_2_2/RR/65.onnx,AT,1,5
5,11.0,6.0,18.0,8.0,199.0,2.0,0.0,1.0,0.0,20.18,27.0,new,experiments/results/AT_2_2/RR/65.onnx,AT,1,6
6,12.0,6.0,20.0,8.0,209.0,2.0,0.0,1.0,0.0,20.69,33.0,new,experiments/results/AT_2_2/RR/65.onnx,AT,1,7
7,13.0,6.0,22.0,8.0,196.0,2.0,0.0,1.0,0.0,20.18,39.0,new,experiments/results/AT_2_2/RR/65.onnx,AT,1,8
8,14.0,6.0,24.0,8.0,220.0,2.0,0.0,1.0,0.0,21.2,43.0,new,experiments/results/AT_2_2/RR/65.onnx,AT,1,9
9,15.0,6.0,26.0,8.0,203.0,2.0,0.0,1.0,0.0,21.14,48.0,new,experiments/results/AT_2_2/RR/65.onnx,AT,1,10
10,16.0,6.0,28.0,8.0,208.0,2.0,0.0,1.0,0.0,21.17,49.0,new,experiments/results/AT_2_2/RR/65.onnx,AT,1,11
11,17.0,6.0,30.0,8.0,222.0,2.0,0.0,1.0,0.0,22.18,51.0,new,experiments/results/AT_2_2/RR/65.onnx,AT,1,12
12,18.0,6.0,32.0,8.0,233.0,2.0,0.0,1.0,0.0,22.66,72.0,new,experiments/results/AT_2_2/RR/65.onnx,AT,1,13
13,19.0,6.0,34.0,8.0,226.0,2.0,0.0,1.0,0.0,22.66,69.0,new,experiments/results/AT_2_2/RR/65.onnx,AT,1,14
