,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,4.0,0.0,3.0,0.0,114.0,0.0,0.0,0.0,1.0,0.0,5.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,1,1
1,5.0,0.0,4.0,0.0,114.0,0.0,0.0,0.0,1.0,0.0,4.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,1,2
2,6.0,0.0,5.0,0.0,154.0,0.0,0.0,0.0,1.0,0.0,5.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,1,3
3,7.0,0.0,6.0,0.0,118.0,0.0,0.0,0.0,1.0,0.0,5.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,1,4
4,8.0,0.0,7.0,0.0,136.0,0.0,0.0,0.0,1.0,0.0,4.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,1,5
5,9.0,0.0,8.0,0.0,119.0,0.0,0.0,0.0,1.0,0.0,7.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,1,6
6,10.0,0.0,9.0,0.0,140.0,0.0,0.0,0.0,1.0,0.0,4.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,1,7
7,11.0,0.0,10.0,0.0,146.0,0.0,0.0,0.0,1.0,0.0,5.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,1,8
8,12.0,0.0,11.0,0.0,137.0,0.0,0.0,0.0,1.0,0.0,6.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,1,9
9,13.0,0.0,12.0,0.0,149.0,0.0,0.0,0.0,1.0,0.0,6.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,1,10
10,14.0,0.0,13.0,0.0,143.0,0.0,0.0,0.0,1.0,0.0,7.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,1,11
11,15.0,0.0,14.0,0.0,150.0,0.0,0.0,0.0,1.0,0.0,6.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,1,12
12,16.0,0.0,15.0,0.0,143.0,0.0,0.0,0.0,1.0,0.0,5.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,1,13
13,17.0,0.0,16.0,0.0,144.0,0.0,0.0,0.0,1.0,0.0,6.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,1,14
14,18.0,0.0,17.0,0.0,124.0,0.0,0.0,0.0,1.0,0.0,6.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,1,15
15,109.0,53.0,188.0,86.0,242.0,44.0,0.0,1.0,17.0,8.72,62.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,2,1
16,41.0,28.0,52.0,35.0,186.0,5.0,0.0,2.0,2.0,19.14,34.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,2,2
17,200.0,39.0,315.0,51.0,327.0,39.0,1.0,2.0,27.0,32.75,95.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,2,3
18,214.0,44.0,339.0,58.0,343.0,37.0,0.0,2.0,26.0,39.73,124.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,2,4
19,357.0,150.0,610.0,247.0,517.0,74.0,2.0,1.0,54.0,99.74,195.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,2,5
20,443.0,165.0,748.0,271.0,518.0,80.0,1.0,1.0,66.0,140.75,190.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,2,6
21,532.0,180.0,897.0,295.0,581.0,86.0,1.0,1.0,82.0,47.75,250.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,2,7
22,634.0,195.0,1067.0,319.0,696.0,94.0,1.0,1.0,100.0,114.62,300.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,2,8
23,746.0,210.0,1251.0,343.0,984.0,96.0,1.0,1.0,120.0,58.3,459.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,2,9
24,868.0,225.0,1451.0,367.0,1057.0,102.0,1.0,1.0,142.0,70.64,576.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,2,10
25,1012.0,240.0,1705.0,391.0,1157.0,108.0,1.0,1.0,178.0,153.68,686.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,2,11
26,1162.0,255.0,1959.0,415.0,1363.0,114.0,1.0,1.0,213.0,197.85,879.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,2,12
27,1330.0,270.0,2234.0,439.0,1807.0,123.0,0.0,1.0,248.0,64.22,1240.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,2,13
28,1495.0,285.0,2504.0,463.0,1938.0,120.0,1.0,1.0,281.0,146.84,1266.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,2,14
29,1670.0,300.0,2804.0,487.0,2292.0,108.0,2.0,1.0,313.0,236.13,1692.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,2,15
30,504.0,110.0,927.0,199.0,974.0,119.0,2.0,11.0,1.0,19.16,538.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,3,1
31,910.0,94.0,1676.0,154.0,2339.0,192.0,4.0,10.0,9.0,101.15,1708.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,3,2
32,386.0,154.0,679.0,300.0,537.0,30.0,0.0,128.0,2.0,30.52,272.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,3,3
33,1738.0,181.0,3144.0,311.0,6142.0,353.0,3.0,23.0,12.0,460.8,5184.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,3,4
34,3269.0,146.0,5743.0,241.0,20107.0,776.0,6.0,8.0,1.0,508.82,18051.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,3,5
35,5030.0,135.0,8470.0,228.0,42310.0,900.0,5.0,13.0,1.0,723.76,39274.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,3,6
36,3530.0,419.0,6480.0,866.0,23679.0,280.0,4.0,469.0,1.0,640.63,22219.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,3,7
37,4372.0,404.0,7897.0,849.0,36424.0,261.0,2.0,484.0,23.0,544.12,34612.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,3,8
38,5518.0,302.0,9914.0,576.0,57494.0,309.0,2.0,568.0,26.0,588.22,55117.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,3,9
39,6796.0,337.0,11984.0,645.0,86477.0,354.0,2.0,537.0,6.0,652.1,83308.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,3,10
40,7206.0,480.0,12484.0,930.0,84408.0,906.0,2.0,509.0,7.0,567.71,80637.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,3,11
41,10042.0,439.0,17714.0,835.0,203777.0,1249.0,1.0,686.0,7.0,685.7,197248.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,3,12
42,11271.0,577.0,19753.0,1110.0,255957.0,1327.0,2.0,558.0,7.0,722.71,248287.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,3,13
43,12970.0,629.0,22637.0,1212.0,345536.0,1573.0,2.0,610.0,7.0,669.54,336206.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,3,14
44,12702.0,668.0,20881.0,1318.0,305844.0,773.0,3.0,927.0,6.0,718.73,299853.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,3,15
45,2929.0,490.0,6502.0,1127.0,23570.0,857.0,21.0,569.0,3.0,365.41,21107.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,4,1
46,10966.0,2758.0,25316.0,6288.0,221360.0,2542.0,43.0,4785.0,0.0,658.46,208055.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,4,2
47,10000.0,824.0,22046.0,1975.0,268506.0,2018.0,26.0,1946.0,0.0,684.41,258310.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,4,3
48,11886.0,873.0,25665.0,2255.0,475149.0,4132.0,3.0,274.0,9.0,718.57,442855.0,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,4,4
49,,,,,,,,,,,,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,4,5
50,,,,,,,,,,,,new,experiments/results/DP_2_2/labels_2h/60.onnx,DP,5,1
