,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,6.0,6.0,8.0,8.0,123.0,2.0,0.0,1.0,0.0,16.18,5.0,new,experiments/results/AT_2_2/5mill_C/5.onnx,AT,1,1
1,7.0,6.0,10.0,8.0,144.0,2.0,0.0,1.0,0.0,16.18,6.0,new,experiments/results/AT_2_2/5mill_C/5.onnx,AT,1,2
2,8.0,6.0,12.0,8.0,128.0,2.0,0.0,1.0,0.0,16.18,10.0,new,experiments/results/AT_2_2/5mill_C/5.onnx,AT,1,3
3,9.0,6.0,14.0,8.0,135.0,2.0,0.0,1.0,0.0,16.68,12.0,new,experiments/results/AT_2_2/5mill_C/5.onnx,AT,1,4
4,10.0,6.0,16.0,8.0,138.0,2.0,0.0,1.0,0.0,16.66,10.0,new,experiments/results/AT_2_2/5mill_C/5.onnx,AT,1,5
5,11.0,6.0,18.0,8.0,171.0,2.0,0.0,1.0,0.0,17.14,14.0,new,experiments/results/AT_2_2/5mill_C/5.onnx,AT,1,6
6,12.0,6.0,20.0,8.0,175.0,2.0,0.0,1.0,0.0,17.2,13.0,new,experiments/results/AT_2_2/5mill_C/5.onnx,AT,1,7
7,13.0,6.0,22.0,8.0,184.0,2.0,0.0,1.0,0.0,17.62,18.0,new,experiments/results/AT_2_2/5mill_C/5.onnx,AT,1,8
8,14.0,6.0,24.0,8.0,178.0,2.0,0.0,1.0,0.0,17.62,17.0,new,experiments/results/AT_2_2/5mill_C/5.onnx,AT,1,9
9,15.0,6.0,26.0,8.0,192.0,2.0,0.0,1.0,0.0,18.18,16.0,new,experiments/results/AT_2_2/5mill_C/5.onnx,AT,1,10
10,16.0,6.0,28.0,8.0,191.0,2.0,0.0,1.0,0.0,18.66,20.0,new,experiments/results/AT_2_2/5mill_C/5.onnx,AT,1,11
11,17.0,6.0,30.0,8.0,167.0,2.0,0.0,1.0,0.0,18.66,16.0,new,experiments/results/AT_2_2/5mill_C/5.onnx,AT,1,12
12,18.0,6.0,32.0,8.0,198.0,2.0,0.0,1.0,0.0,19.14,20.0,new,experiments/results/AT_2_2/5mill_C/5.onnx,AT,1,13
13,19.0,6.0,34.0,8.0,179.0,2.0,0.0,1.0,0.0,19.62,25.0,new,experiments/results/AT_2_2/5mill_C/5.onnx,AT,1,14
14,20.0,6.0,36.0,8.0,207.0,2.0,0.0,1.0,0.0,20.18,28.0,new,experiments/results/AT_2_2/5mill_C/5.onnx,AT,1,15
