,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,31.0,21.0,40.0,26.0,186.0,6.0,2.0,1.0,2.0,20.69,36.0,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,1,1
1,80.0,45.0,112.0,56.0,257.0,9.0,13.0,5.0,8.0,23.62,71.0,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,1,2
2,117.0,63.0,176.0,83.0,273.0,25.0,13.0,1.0,18.0,29.14,97.0,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,1,3
3,256.0,93.0,412.0,124.0,419.0,64.0,35.0,1.0,33.0,49.01,164.0,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,1,4
4,450.0,128.0,766.0,172.0,702.0,137.0,59.0,14.0,58.0,132.22,243.0,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,1,5
5,394.0,159.0,665.0,218.0,621.0,80.0,78.0,1.0,53.0,93.5,229.0,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,1,6
6,515.0,199.0,889.0,275.0,882.0,103.0,102.0,1.0,70.0,155.91,364.0,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,1,7
7,640.0,243.0,1120.0,338.0,1088.0,122.0,150.0,1.0,79.0,116.14,392.0,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,1,8
8,813.0,291.0,1467.0,407.0,1245.0,151.0,197.0,24.0,90.0,100.17,377.0,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,1,9
9,925.0,343.0,1684.0,482.0,1589.0,145.0,251.0,41.0,94.0,160.14,486.0,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,1,10
10,1073.0,399.0,1966.0,563.0,1904.0,150.0,314.0,52.0,100.0,62.58,562.0,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,1,11
11,1267.0,459.0,2341.0,650.0,2362.0,185.0,391.0,57.0,110.0,275.77,629.0,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,1,12
12,1531.0,523.0,2845.0,743.0,3904.0,260.0,479.0,55.0,125.0,215.42,830.0,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,1,13
13,1785.0,591.0,3335.0,842.0,5156.0,317.0,569.0,52.0,143.0,317.8,882.0,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,1,14
14,1763.0,663.0,3292.0,947.0,3641.0,162.0,683.0,91.0,131.0,161.9,907.0,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,1,15
15,183.0,90.0,327.0,154.0,375.0,53.0,2.0,3.0,76.0,24.43,169.0,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,2,1
16,803.0,268.0,1539.0,494.0,1074.0,173.0,39.0,1.0,416.0,55.16,469.0,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,2,2
17,2593.0,570.0,5616.0,1081.0,3764.0,346.0,438.0,1.0,1170.0,211.31,1237.0,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,2,3
18,7298.0,1024.0,17095.0,1979.0,21282.0,737.0,1879.0,1.0,3303.0,213.46,4031.0,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,2,4
19,16236.0,1623.0,40561.0,3202.0,123347.0,1935.0,5681.0,1.0,6466.0,181.57,10466.0,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,2,5
20,26258.0,2378.0,69073.0,4749.0,426373.0,1052.0,12431.0,1.0,7805.0,254.87,23798.0,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,2,6
21,,,,,,,,,,,,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,2,7
22,1129.0,403.0,2433.0,1005.0,1887.0,356.0,6.0,40.0,613.0,22.48,750.0,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,3,1
23,14955.0,1943.0,35390.0,5315.0,178846.0,3673.0,2053.0,168.0,9096.0,544.62,23752.0,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,3,2
24,,,,,,,,,,,,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,3,3
25,7072.0,1928.0,16690.0,6912.0,34512.0,3042.0,15.0,406.0,3723.0,160.29,7040.0,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,4,1
26,,,,,,,,,,,,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,4,2
27,,,,,,,,,,,,new,experiments/results/CM_2_2/5mill_JEadam/100.onnx,CM,5,1
