,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),OutOfMem,algorithm,heuristic,problem,n,k
0,17.0,15.0,20.0,18.0,28.0,1.0,0.0,1.0,2.0,10.5,1.0,False,new,mock,TA,1,1
1,19.0,17.0,23.0,21.0,28.0,4.0,0.0,1.0,2.0,10.48,1.0,False,new,mock,TA,1,2
2,21.0,19.0,26.0,24.0,30.0,2.0,0.0,1.0,2.0,10.48,4.0,False,new,mock,TA,1,3
3,23.0,21.0,29.0,27.0,31.0,2.0,0.0,1.0,2.0,10.48,0.0,False,new,mock,TA,1,4
4,25.0,23.0,32.0,30.0,30.0,1.0,0.0,1.0,2.0,10.48,0.0,False,new,mock,TA,1,5
5,27.0,25.0,35.0,33.0,31.0,2.0,0.0,1.0,2.0,10.48,3.0,False,new,mock,TA,1,6
6,28.0,27.0,37.0,36.0,32.0,5.0,0.0,1.0,1.0,10.96,4.0,False,new,mock,TA,1,7
7,31.0,29.0,41.0,39.0,32.0,7.0,0.0,1.0,2.0,10.96,4.0,False,new,mock,TA,1,8
8,33.0,31.0,44.0,42.0,32.0,3.0,0.0,1.0,2.0,10.96,3.0,False,new,mock,TA,1,9
9,35.0,33.0,47.0,45.0,35.0,6.0,0.0,1.0,2.0,10.96,2.0,False,new,mock,TA,1,10
10,37.0,35.0,50.0,48.0,33.0,4.0,0.0,1.0,2.0,10.96,2.0,False,new,mock,TA,1,11
11,39.0,37.0,53.0,51.0,37.0,5.0,0.0,1.0,2.0,10.96,2.0,False,new,mock,TA,1,12
12,41.0,39.0,56.0,54.0,35.0,6.0,0.0,1.0,2.0,10.97,5.0,False,new,mock,TA,1,13
13,43.0,41.0,59.0,57.0,35.0,4.0,0.0,1.0,2.0,10.96,3.0,False,new,mock,TA,1,14
14,45.0,43.0,62.0,60.0,35.0,7.0,0.0,1.0,2.0,10.97,3.0,False,new,mock,TA,1,15
15,115.0,62.0,213.0,93.0,68.0,42.0,0.0,1.0,19.0,17.92,8.0,False,new,mock,TA,2,1
16,136.0,97.0,268.0,170.0,86.0,87.0,0.0,1.0,22.0,24.96,13.0,False,new,mock,TA,2,2
17,159.0,111.0,320.0,200.0,91.0,43.0,0.0,1.0,32.0,22.96,14.0,False,new,mock,TA,2,3
18,180.0,127.0,370.0,233.0,101.0,84.0,0.0,1.0,24.0,8.1,17.0,False,new,mock,TA,2,4
19,200.0,137.0,409.0,255.0,104.0,74.0,0.0,1.0,30.0,9.18,16.0,False,new,mock,TA,2,5
20,220.0,151.0,457.0,269.0,128.0,95.0,0.0,1.0,28.0,16.16,15.0,False,new,mock,TA,2,6
21,234.0,157.0,471.0,278.0,122.0,75.0,0.0,1.0,20.0,18.26,13.0,False,new,mock,TA,2,7
22,258.0,187.0,529.0,345.0,125.0,92.0,0.0,1.0,17.0,23.29,15.0,False,new,mock,TA,2,8
23,280.0,203.0,589.0,367.0,148.0,131.0,0.0,1.0,45.0,36.31,16.0,False,new,mock,TA,2,9
24,298.0,225.0,625.0,440.0,155.0,111.0,0.0,1.0,24.0,36.42,22.0,False,new,mock,TA,2,10
25,320.0,245.0,681.0,483.0,190.0,144.0,0.0,1.0,41.0,54.41,15.0,False,new,mock,TA,2,11
26,340.0,154.0,690.0,243.0,185.0,99.0,0.0,1.0,17.0,36.49,20.0,False,new,mock,TA,2,12
27,360.0,215.0,763.0,402.0,186.0,94.0,0.0,1.0,32.0,42.54,20.0,False,new,mock,TA,2,13
28,377.0,289.0,792.0,577.0,180.0,110.0,0.0,1.0,26.0,52.51,22.0,False,new,mock,TA,2,14
29,400.0,146.0,841.0,219.0,201.0,159.0,0.0,1.0,33.0,62.63,16.0,False,new,mock,TA,2,15
30,785.0,371.0,2349.0,808.0,1295.0,956.0,0.0,1.0,156.0,20.79,35.0,False,new,mock,TA,3,1
31,931.0,460.0,2792.0,1043.0,1716.0,1097.0,0.0,1.0,181.0,127.0,28.0,False,new,mock,TA,3,2
32,1083.0,530.0,3278.0,1226.0,2217.0,1309.0,0.0,1.0,196.0,20.0,47.0,False,new,mock,TA,3,3
33,1231.0,521.0,3747.0,1186.0,2470.0,1271.0,0.0,1.0,213.0,173.56,64.0,False,new,mock,TA,3,4
34,1379.0,683.0,4189.0,1637.0,3465.0,1685.0,0.0,1.0,280.0,96.38,50.0,False,new,mock,TA,3,5
35,1526.0,765.0,4643.0,1849.0,4315.0,1781.0,0.0,1.0,313.0,59.98,64.0,False,new,mock,TA,3,6
36,1675.0,836.0,5123.0,2043.0,4664.0,1742.0,0.0,1.0,350.0,228.47,80.0,False,new,mock,TA,3,7
37,1823.0,839.0,5616.0,1958.0,4826.0,1789.0,0.0,1.0,270.0,244.57,100.0,False,new,mock,TA,3,8
38,1971.0,915.0,6033.0,2196.0,7084.0,2039.0,0.0,1.0,359.0,32.03,86.0,False,new,mock,TA,3,9
39,2119.0,1074.0,6511.0,2672.0,6950.0,2008.0,0.0,1.0,335.0,274.42,109.0,False,new,mock,TA,3,10
40,2266.0,1029.0,6942.0,2431.0,7918.0,2213.0,0.0,1.0,406.0,137.08,116.0,False,new,mock,TA,3,11
41,2414.0,1221.0,7472.0,2989.0,9707.0,2246.0,0.0,1.0,393.0,129.76,152.0,False,new,mock,TA,3,12
42,2563.0,1137.0,7934.0,2775.0,10388.0,2457.0,0.0,1.0,435.0,248.43,168.0,False,new,mock,TA,3,13
43,2708.0,1194.0,8273.0,2878.0,10854.0,2500.0,0.0,1.0,413.0,271.66,176.0,False,new,mock,TA,3,14
44,2858.0,1094.0,8829.0,2506.0,12653.0,2489.0,0.0,1.0,350.0,237.33,178.0,False,new,mock,TA,3,15
45,4675.0,2495.0,18978.0,7473.0,99413.0,10409.0,0.0,1.0,1289.0,137.81,552.0,False,new,mock,TA,4,1
46,5602.0,2169.0,22634.0,6168.0,144533.0,12149.0,0.0,1.0,1245.0,252.54,892.0,False,new,mock,TA,4,2
47,6526.0,3574.0,26372.0,11103.0,194679.0,13501.0,0.0,1.0,1590.0,394.94,1103.0,False,new,mock,TA,4,3
48,7451.0,4045.0,30543.0,12768.0,254153.0,15354.0,0.0,1.0,1425.0,96.59,1746.0,False,new,mock,TA,4,4
49,8375.0,4605.0,33947.0,14743.0,394339.0,18343.0,0.0,1.0,2348.0,68.99,1142.0,False,new,mock,TA,4,5
50,9297.0,5130.0,37845.0,16552.0,439584.0,19511.0,0.0,1.0,2975.0,191.47,2072.0,False,new,mock,TA,4,6
51,10223.0,5679.0,42054.0,18424.0,571466.0,20516.0,0.0,1.0,2768.0,122.07,2439.0,False,new,mock,TA,4,7
52,,,,,,,,,,,,False,new,mock,TA,4,8
53,,,,,,,,,,,,False,new,mock,TA,5,1
