,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,4.0,0.0,3.0,0.0,149.0,0.0,0.0,0.0,1.0,0.0,8.0,new,experiments/results/DP_2_2/5mill_SL20/35.onnx,DP,1,1
1,5.0,0.0,4.0,0.0,150.0,0.0,0.0,0.0,1.0,0.0,9.0,new,experiments/results/DP_2_2/5mill_SL20/35.onnx,DP,1,2
2,6.0,0.0,5.0,0.0,156.0,0.0,0.0,0.0,1.0,0.0,9.0,new,experiments/results/DP_2_2/5mill_SL20/35.onnx,DP,1,3
3,7.0,0.0,6.0,0.0,159.0,0.0,0.0,0.0,1.0,0.0,8.0,new,experiments/results/DP_2_2/5mill_SL20/35.onnx,DP,1,4
4,8.0,0.0,7.0,0.0,150.0,0.0,0.0,0.0,1.0,0.0,11.0,new,experiments/results/DP_2_2/5mill_SL20/35.onnx,DP,1,5
5,9.0,0.0,8.0,0.0,156.0,0.0,0.0,0.0,1.0,0.0,11.0,new,experiments/results/DP_2_2/5mill_SL20/35.onnx,DP,1,6
6,10.0,0.0,9.0,0.0,156.0,0.0,0.0,0.0,1.0,0.0,11.0,new,experiments/results/DP_2_2/5mill_SL20/35.onnx,DP,1,7
7,11.0,0.0,10.0,0.0,153.0,0.0,0.0,0.0,1.0,0.0,12.0,new,experiments/results/DP_2_2/5mill_SL20/35.onnx,DP,1,8
8,12.0,0.0,11.0,0.0,183.0,0.0,0.0,0.0,1.0,0.0,13.0,new,experiments/results/DP_2_2/5mill_SL20/35.onnx,DP,1,9
9,13.0,0.0,12.0,0.0,156.0,0.0,0.0,0.0,1.0,0.0,13.0,new,experiments/results/DP_2_2/5mill_SL20/35.onnx,DP,1,10
10,14.0,0.0,13.0,0.0,156.0,0.0,0.0,0.0,1.0,0.0,12.0,new,experiments/results/DP_2_2/5mill_SL20/35.onnx,DP,1,11
11,15.0,0.0,14.0,0.0,165.0,0.0,0.0,0.0,1.0,0.0,15.0,new,experiments/results/DP_2_2/5mill_SL20/35.onnx,DP,1,12
12,16.0,0.0,15.0,0.0,161.0,0.0,0.0,0.0,1.0,0.0,16.0,new,experiments/results/DP_2_2/5mill_SL20/35.onnx,DP,1,13
13,17.0,0.0,16.0,0.0,159.0,0.0,0.0,0.0,1.0,0.0,16.0,new,experiments/results/DP_2_2/5mill_SL20/35.onnx,DP,1,14
14,18.0,0.0,17.0,0.0,180.0,0.0,0.0,0.0,1.0,0.0,15.0,new,experiments/results/DP_2_2/5mill_SL20/35.onnx,DP,1,15
15,38.0,23.0,44.0,27.0,230.0,5.0,0.0,1.0,0.0,21.62,63.0,new,experiments/results/DP_2_2/5mill_SL20/35.onnx,DP,2,1
16,52.0,28.0,72.0,35.0,245.0,8.0,0.0,1.0,7.0,22.18,62.0,new,experiments/results/DP_2_2/5mill_SL20/35.onnx,DP,2,2
17,63.0,31.0,87.0,39.0,258.0,9.0,0.0,1.0,8.0,22.66,75.0,new,experiments/results/DP_2_2/5mill_SL20/35.onnx,DP,2,3
18,77.0,34.0,103.0,44.0,257.0,12.0,0.0,1.0,6.0,23.62,93.0,new,experiments/results/DP_2_2/5mill_SL20/35.onnx,DP,2,4
19,81.0,37.0,109.0,48.0,269.0,12.0,0.0,1.0,7.0,24.18,89.0,new,experiments/results/DP_2_2/5mill_SL20/35.onnx,DP,2,5
20,78.0,33.0,99.0,37.0,247.0,12.0,0.0,1.0,8.0,23.62,79.0,new,experiments/results/DP_2_2/5mill_SL20/35.onnx,DP,2,6
21,71.0,35.0,92.0,39.0,246.0,12.0,0.0,1.0,8.0,23.62,86.0,new,experiments/results/DP_2_2/5mill_SL20/35.onnx,DP,2,7
