,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,17.0,17.0,21.0,21.0,26.0,5.0,0.0,1.0,0.0,11.44,6.0,OpenSet RA,r,CM,1,1
1,33.0,33.0,42.0,42.0,37.0,9.0,0.0,2.0,0.0,12.96,13.0,OpenSet RA,r,CM,1,2
2,53.0,53.0,69.0,69.0,57.0,13.0,0.0,5.0,0.0,15.92,21.0,OpenSet RA,r,CM,1,3
3,77.0,77.0,102.0,102.0,78.0,17.0,0.0,10.0,0.0,20.96,32.0,OpenSet RA,r,CM,1,4
4,213.0,105.0,323.0,141.0,144.0,65.0,5.0,33.0,7.0,19.34,53.0,OpenSet RA,r,CM,1,5
5,137.0,137.0,186.0,186.0,143.0,25.0,0.0,26.0,0.0,19.9,45.0,OpenSet RA,r,CM,1,6
6,173.0,173.0,237.0,237.0,175.0,29.0,0.0,36.0,0.0,33.3,60.0,OpenSet RA,r,CM,1,7
7,485.0,213.0,776.0,294.0,433.0,188.0,6.0,73.0,14.0,78.24,116.0,OpenSet RA,r,CM,1,8
8,285.0,257.0,404.0,357.0,324.0,47.0,4.0,59.0,0.0,45.42,118.0,OpenSet RA,r,CM,1,9
9,475.0,305.0,701.0,426.0,440.0,80.0,19.0,97.0,7.0,64.27,147.0,OpenSet RA,r,CM,1,10
10,863.0,357.0,1449.0,501.0,1284.0,421.0,8.0,126.0,20.0,184.9,188.0,OpenSet RA,r,CM,1,11
11,831.0,413.0,1332.0,582.0,1027.0,305.0,12.0,145.0,17.0,161.02,252.0,OpenSet RA,r,CM,1,12
12,1175.0,473.0,2013.0,669.0,2658.0,610.0,8.0,154.0,25.0,46.86,272.0,OpenSet RA,r,CM,1,13
13,1345.0,499.0,2335.0,694.0,3961.0,757.0,24.0,145.0,27.0,31.09,298.0,OpenSet RA,r,CM,1,14
14,1529.0,593.0,2639.0,833.0,4278.0,798.0,47.0,166.0,27.0,263.1,318.0,OpenSet RA,r,CM,1,15
15,81.0,75.0,144.0,132.0,72.0,42.0,0.0,1.0,0.0,18.48,33.0,OpenSet RA,r,CM,2,1
16,244.0,221.0,459.0,413.0,213.0,140.0,0.0,6.0,0.0,46.8,76.0,OpenSet RA,r,CM,2,2
17,562.0,460.0,1051.0,886.0,607.0,290.0,0.0,36.0,2.0,102.74,179.0,OpenSet RA,r,CM,2,3
18,1853.0,806.0,3365.0,1583.0,1553.0,515.0,161.0,229.0,76.0,84.1,500.0,OpenSet RA,r,CM,2,4
19,10426.0,1625.0,24728.0,3222.0,108703.0,8316.0,480.0,927.0,1912.0,402.41,1631.0,OpenSet RA,r,CM,2,5
20,20387.0,2560.0,50551.0,5080.0,829525.0,19340.0,244.0,1878.0,3642.0,369.4,3278.0,OpenSet RA,r,CM,2,6
21,,,,,,,,,,,,OpenSet RA,r,CM,2,7
22,,,,,,,,,,,,OpenSet RA,r,CM,2,8
23,,,,,,,,,,,,OpenSet RA,r,CM,2,9
24,,,,,,,,,,,,OpenSet RA,r,CM,2,10
25,,,,,,,,,,,,OpenSet RA,r,CM,2,11
26,,,,,,,,,,,,OpenSet RA,r,CM,2,12
27,,,,,,,,,,,,OpenSet RA,r,CM,2,13
28,,,,,,,,,,,,OpenSet RA,r,CM,2,14
29,,,,,,,,,,,,OpenSet RA,r,CM,2,15
30,451.0,355.0,1135.0,922.0,496.0,447.0,0.0,1.0,0.0,66.54,132.0,OpenSet RA,r,CM,3,1
31,3123.0,1681.0,7609.0,4741.0,7889.0,2427.0,109.0,107.0,375.0,302.32,717.0,OpenSet RA,r,CM,3,2
32,12769.0,4729.0,30119.0,13812.0,89684.0,6988.0,1032.0,508.0,2438.0,325.3,3120.0,OpenSet RA,r,CM,3,3
33,,,,,,,,,,,,OpenSet RA,r,CM,3,4
34,,,,,,,,,,,,OpenSet RA,r,CM,3,5
35,,,,,,,,,,,,OpenSet RA,r,CM,3,6
36,2649.0,1787.0,8813.0,6620.0,12066.0,4221.0,0.0,1.0,0.0,264.82,616.0,OpenSet RA,r,CM,4,1
37,37851.0,13901.0,117993.0,56677.0,1516692.0,35854.0,1998.0,575.0,14408.0,414.73,10604.0,OpenSet RA,r,CM,4,2
38,,,,,,,,,,,,OpenSet RA,r,CM,4,3
39,15720.0,9483.0,65286.0,47310.0,853673.0,32371.0,0.0,1.0,0.0,383.33,4320.0,OpenSet RA,r,CM,5,1
40,,,,,,,,,,,,OpenSet RA,r,CM,5,2
41,,,,,,,,,,,,OpenSet RA,r,CM,6,1
42,,,,,,,,,,,,OpenSet RA,r,CM,7,1
