,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,6.0,6.0,8.0,8.0,117.0,2.0,0.0,1.0,0.0,15.62,3.0,new,experiments/results/AT_2_2/TB_5mill/60.onnx,AT,1,1
1,7.0,6.0,10.0,8.0,143.0,2.0,0.0,1.0,0.0,15.62,5.0,new,experiments/results/AT_2_2/TB_5mill/60.onnx,AT,1,2
2,7.0,6.0,10.0,8.0,160.0,2.0,0.0,1.0,0.0,15.7,6.0,new,experiments/results/AT_2_2/TB_5mill/60.onnx,AT,1,3
3,8.0,6.0,12.0,8.0,124.0,2.0,0.0,1.0,0.0,16.18,5.0,new,experiments/results/AT_2_2/TB_5mill/60.onnx,AT,1,4
4,8.0,6.0,12.0,8.0,128.0,2.0,0.0,1.0,0.0,16.18,8.0,new,experiments/results/AT_2_2/TB_5mill/60.onnx,AT,1,5
5,11.0,6.0,18.0,8.0,151.0,2.0,0.0,1.0,0.0,16.66,9.0,new,experiments/results/AT_2_2/TB_5mill/60.onnx,AT,1,6
6,12.0,6.0,20.0,8.0,137.0,2.0,0.0,1.0,0.0,16.66,10.0,new,experiments/results/AT_2_2/TB_5mill/60.onnx,AT,1,7
7,13.0,6.0,22.0,8.0,144.0,2.0,0.0,1.0,0.0,17.15,9.0,new,experiments/results/AT_2_2/TB_5mill/60.onnx,AT,1,8
8,14.0,6.0,24.0,8.0,171.0,2.0,0.0,1.0,0.0,17.15,9.0,new,experiments/results/AT_2_2/TB_5mill/60.onnx,AT,1,9
9,15.0,6.0,26.0,8.0,173.0,2.0,0.0,1.0,0.0,17.67,11.0,new,experiments/results/AT_2_2/TB_5mill/60.onnx,AT,1,10
10,16.0,6.0,28.0,8.0,152.0,2.0,0.0,1.0,0.0,17.62,12.0,new,experiments/results/AT_2_2/TB_5mill/60.onnx,AT,1,11
11,17.0,6.0,30.0,8.0,188.0,2.0,0.0,1.0,0.0,18.18,14.0,new,experiments/results/AT_2_2/TB_5mill/60.onnx,AT,1,12
12,18.0,6.0,32.0,8.0,205.0,2.0,0.0,1.0,0.0,18.66,15.0,new,experiments/results/AT_2_2/TB_5mill/60.onnx,AT,1,13
13,19.0,6.0,34.0,8.0,186.0,2.0,0.0,1.0,0.0,19.14,15.0,new,experiments/results/AT_2_2/TB_5mill/60.onnx,AT,1,14
14,20.0,6.0,36.0,8.0,179.0,2.0,0.0,1.0,0.0,19.62,15.0,new,experiments/results/AT_2_2/TB_5mill/60.onnx,AT,1,15
15,24.0,0.0,36.0,0.0,145.0,11.0,0.0,0.0,3.0,0.0,10.0,new,experiments/results/AT_2_2/TB_5mill/60.onnx,AT,2,1
16,25.0,20.0,39.0,30.0,170.0,10.0,0.0,3.0,0.0,17.14,9.0,new,experiments/results/AT_2_2/TB_5mill/60.onnx,AT,2,2
17,49.0,26.0,87.0,40.0,198.0,8.0,0.0,1.0,6.0,20.18,22.0,new,experiments/results/AT_2_2/TB_5mill/60.onnx,AT,2,3
