,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,25.0,17.0,30.0,21.0,156.0,5.0,0.0,1.0,2.0,17.15,12.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,1,1
1,55.0,33.0,74.0,42.0,167.0,10.0,1.0,9.0,4.0,19.62,28.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,1,2
2,97.0,51.0,136.0,66.0,215.0,14.0,6.0,19.0,4.0,26.18,39.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,1,3
3,137.0,75.0,203.0,99.0,276.0,23.0,11.0,29.0,4.0,15.62,73.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,1,4
4,237.0,113.0,346.0,153.0,398.0,29.0,25.0,49.0,9.0,53.13,102.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,1,5
5,311.0,131.0,473.0,176.0,396.0,28.0,66.0,63.0,8.0,89.51,120.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,1,6
6,421.0,155.0,656.0,209.0,562.0,40.0,92.0,87.0,12.0,151.92,195.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,1,7
7,501.0,205.0,793.0,282.0,692.0,43.0,138.0,105.0,10.0,106.08,224.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,1,8
8,647.0,275.0,1052.0,382.0,881.0,75.0,181.0,125.0,16.0,116.61,321.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,1,9
9,781.0,305.0,1284.0,426.0,1248.0,88.0,238.0,157.0,18.0,116.81,394.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,1,10
10,921.0,283.0,1547.0,389.0,1321.0,90.0,346.0,147.0,20.0,193.15,485.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,1,11
11,1091.0,413.0,1865.0,582.0,1522.0,69.0,489.0,192.0,22.0,175.27,484.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,1,12
12,1261.0,473.0,2180.0,669.0,1907.0,74.0,608.0,211.0,24.0,148.67,499.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,1,13
13,1431.0,533.0,2531.0,756.0,2972.0,87.0,803.0,186.0,24.0,264.86,762.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,1,14
14,1633.0,597.0,2876.0,849.0,3090.0,81.0,884.0,226.0,28.0,268.65,833.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,1,15
15,138.0,75.0,234.0,132.0,290.0,56.0,0.0,1.0,50.0,14.96,70.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,2,1
16,495.0,221.0,850.0,413.0,666.0,178.0,0.0,20.0,215.0,58.52,228.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,2,2
17,1498.0,458.0,2626.0,881.0,2180.0,374.0,7.0,323.0,456.0,168.67,1208.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,2,3
18,2827.0,798.0,5244.0,1560.0,8664.0,628.0,42.0,861.0,759.0,287.56,6102.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,2,4
19,4777.0,1268.0,9243.0,2523.0,18769.0,989.0,68.0,1861.0,1133.0,517.05,13426.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,2,5
20,7407.0,1808.0,14848.0,3615.0,58882.0,1398.0,275.0,3071.0,1592.0,729.24,46562.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,2,6
21,9866.0,2624.0,19942.0,5332.0,113606.0,1864.0,497.0,4106.0,2055.0,689.37,90350.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,2,7
22,13593.0,3465.0,27740.0,7024.0,239780.0,2434.0,839.0,5634.0,2615.0,756.41,191419.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,2,8
23,17713.0,4620.0,36478.0,9519.0,429808.0,3053.0,1234.0,7223.0,3239.0,778.43,345670.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,2,9
24,,,,,,,,,,,,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,2,10
25,820.0,355.0,1936.0,922.0,1397.0,564.0,0.0,1.0,374.0,140.58,455.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,3,1
26,5536.0,1681.0,13165.0,4741.0,29036.0,3085.0,0.0,139.0,3627.0,393.15,7970.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,3,2
27,23297.0,4729.0,54531.0,13812.0,478024.0,9107.0,24.0,4501.0,13071.0,644.92,217939.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,3,3
28,,,,,,,,,,,,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,3,4
29,4962.0,1787.0,15289.0,6620.0,38045.0,4833.0,0.0,1.0,2135.0,431.11,9455.0,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,4,1
30,,,,,,,,,,,,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,4,2
31,,,,,,,,,,,,new,experiments/results/CM_2_2/labels_2h/100.onnx,CM,5,1
