,expanded states,used states,expanded transitions,used transitions,synthesis time(ms),findNewGoals,findNewErrors,propagateGoals,propagateErrors,memory(mb),heuristic time(ms),algorithm,heuristic,problem,n,k
0,17.0,15.0,20.0,18.0,28.0,4.0,0.0,1.0,2.0,16.18,0.0,new,r,TA,1,1
1,19.0,17.0,23.0,21.0,30.0,4.0,0.0,1.0,2.0,16.18,0.0,new,r,TA,1,2
2,21.0,19.0,26.0,24.0,31.0,4.0,0.0,1.0,2.0,16.66,0.0,new,r,TA,1,3
3,23.0,21.0,29.0,27.0,36.0,5.0,0.0,1.0,2.0,16.66,0.0,new,r,TA,1,4
4,25.0,23.0,32.0,30.0,36.0,6.0,0.0,1.0,2.0,17.14,0.0,new,r,TA,1,5
5,27.0,25.0,35.0,33.0,38.0,7.0,0.0,1.0,2.0,17.14,1.0,new,r,TA,1,6
6,29.0,27.0,38.0,36.0,39.0,8.0,0.0,1.0,2.0,17.62,0.0,new,r,TA,1,7
7,31.0,29.0,41.0,39.0,41.0,9.0,0.0,1.0,2.0,17.62,1.0,new,r,TA,1,8
8,33.0,31.0,44.0,42.0,45.0,10.0,0.0,1.0,2.0,18.18,0.0,new,r,TA,1,9
9,35.0,33.0,47.0,45.0,49.0,11.0,0.0,1.0,2.0,18.66,0.0,new,r,TA,1,10
10,37.0,35.0,50.0,48.0,69.0,12.0,0.0,1.0,2.0,18.66,0.0,new,r,TA,1,11
11,39.0,37.0,53.0,51.0,55.0,13.0,0.0,1.0,2.0,19.14,0.0,new,r,TA,1,12
12,41.0,39.0,56.0,54.0,55.0,14.0,0.0,1.0,2.0,19.62,1.0,new,r,TA,1,13
13,43.0,41.0,59.0,57.0,57.0,15.0,0.0,1.0,2.0,20.18,0.0,new,r,TA,1,14
14,45.0,43.0,62.0,60.0,85.0,16.0,0.0,1.0,2.0,20.66,0.0,new,r,TA,1,15
15,94.0,51.0,156.0,70.0,98.0,44.0,0.0,1.0,18.0,25.62,0.0,new,r,TA,2,1
16,98.0,51.0,160.0,66.0,101.0,40.0,0.0,1.0,17.0,26.18,1.0,new,r,TA,2,2
17,106.0,57.0,173.0,75.0,110.0,42.0,0.0,1.0,17.0,27.62,0.0,new,r,TA,2,3
18,114.0,63.0,186.0,84.0,119.0,44.0,0.0,1.0,17.0,29.14,2.0,new,r,TA,2,4
19,125.0,75.0,206.0,106.0,132.0,50.0,0.0,1.0,17.0,10.08,0.0,new,r,TA,2,5
20,131.0,81.0,215.0,115.0,157.0,51.0,0.0,1.0,16.0,12.19,0.0,new,r,TA,2,6
21,140.0,87.0,230.0,124.0,148.0,54.0,0.0,1.0,17.0,15.25,0.0,new,r,TA,2,7
22,148.0,93.0,243.0,133.0,154.0,57.0,0.0,1.0,17.0,17.36,1.0,new,r,TA,2,8
23,158.0,99.0,260.0,142.0,160.0,61.0,0.0,1.0,18.0,19.49,2.0,new,r,TA,2,9
24,166.0,102.0,273.0,145.0,165.0,64.0,0.0,1.0,18.0,22.58,2.0,new,r,TA,2,10
25,172.0,105.0,281.0,147.0,172.0,63.0,0.0,1.0,19.0,23.72,1.0,new,r,TA,2,11
26,178.0,111.0,290.0,156.0,208.0,66.0,0.0,1.0,17.0,26.82,2.0,new,r,TA,2,12
27,187.0,117.0,305.0,165.0,185.0,70.0,0.0,1.0,17.0,29.96,1.0,new,r,TA,2,13
28,196.0,129.0,321.0,187.0,198.0,75.0,0.0,1.0,17.0,33.12,2.0,new,r,TA,2,14
29,203.0,135.0,332.0,196.0,208.0,77.0,0.0,1.0,17.0,36.25,1.0,new,r,TA,2,15
30,479.0,171.0,947.0,269.0,597.0,312.0,0.0,1.0,69.0,43.98,2.0,new,r,TA,3,1
31,532.0,199.0,1074.0,324.0,723.0,348.0,0.0,1.0,74.0,94.15,3.0,new,r,TA,3,2
32,867.0,168.0,2053.0,256.0,1459.0,774.0,0.0,1.0,178.0,24.91,6.0,new,r,TA,3,3
33,619.0,253.0,1221.0,424.0,783.0,393.0,0.0,1.0,63.0,19.0,4.0,new,r,TA,3,4
34,682.0,191.0,1371.0,275.0,964.0,442.0,0.0,1.0,77.0,110.12,7.0,new,r,TA,3,5
35,733.0,319.0,1485.0,552.0,1186.0,469.0,0.0,1.0,72.0,22.59,3.0,new,r,TA,3,6
36,778.0,222.0,1604.0,335.0,1087.0,505.0,0.0,1.0,103.0,76.78,3.0,new,r,TA,3,7
37,819.0,376.0,1641.0,661.0,1149.0,530.0,0.0,1.0,77.0,129.93,5.0,new,r,TA,3,8
38,868.0,409.0,1752.0,723.0,1243.0,573.0,0.0,1.0,72.0,89.7,6.0,new,r,TA,3,9
39,930.0,280.0,1877.0,418.0,1371.0,608.0,0.0,1.0,70.0,171.86,6.0,new,r,TA,3,10
40,978.0,470.0,2017.0,848.0,1531.0,639.0,0.0,1.0,111.0,82.45,8.0,new,r,TA,3,11
41,1033.0,499.0,2089.0,894.0,1590.0,638.0,0.0,1.0,109.0,166.36,7.0,new,r,TA,3,12
42,1094.0,529.0,2220.0,951.0,1711.0,693.0,0.0,1.0,97.0,137.16,4.0,new,r,TA,3,13
43,1128.0,558.0,2313.0,1005.0,1871.0,731.0,0.0,1.0,93.0,48.34,5.0,new,r,TA,3,14
44,1197.0,589.0,2429.0,1065.0,2037.0,748.0,0.0,1.0,134.0,182.93,6.0,new,r,TA,3,15
45,2089.0,476.0,5017.0,855.0,6744.0,2045.0,0.0,1.0,275.0,82.2,15.0,new,r,TA,4,1
46,2284.0,563.0,5235.0,991.0,7324.0,2020.0,0.0,1.0,229.0,251.52,18.0,new,r,TA,4,2
47,2408.0,666.0,5469.0,1200.0,8781.0,2142.0,0.0,1.0,223.0,102.14,14.0,new,r,TA,4,3
48,2712.0,765.0,6292.0,1408.0,11051.0,2458.0,0.0,1.0,269.0,241.84,10.0,new,r,TA,4,4
49,2906.0,859.0,6711.0,1602.0,12790.0,2635.0,0.0,1.0,249.0,280.86,11.0,new,r,TA,4,5
50,3099.0,958.0,7137.0,1804.0,15280.0,2877.0,0.0,1.0,310.0,277.26,17.0,new,r,TA,4,6
51,3324.0,1067.0,8175.0,2118.0,22122.0,3426.0,0.0,1.0,371.0,325.83,15.0,new,r,TA,4,7
52,3507.0,586.0,8085.0,931.0,19901.0,3136.0,0.0,1.0,273.0,278.93,22.0,new,r,TA,4,8
53,3712.0,1243.0,8547.0,2391.0,22181.0,3356.0,0.0,1.0,244.0,295.4,25.0,new,r,TA,4,9
54,3923.0,1354.0,9056.0,2616.0,25932.0,3528.0,0.0,1.0,252.0,313.8,22.0,new,r,TA,4,10
55,4137.0,1455.0,9771.0,2903.0,32740.0,4040.0,0.0,1.0,415.0,225.06,16.0,new,r,TA,4,11
56,,,,,,,,,,,,new,r,TA,4,12
57,4536.0,1646.0,10418.0,3220.0,35341.0,4139.0,0.0,1.0,241.0,286.72,26.0,new,r,TA,4,13
58,4737.0,1742.0,10959.0,3420.0,40514.0,4387.0,0.0,1.0,293.0,199.41,26.0,new,r,TA,4,14
